,response,points,points_after,energy,energy_after,reward,energy_cost,trial,segment,segment_after,transition,reaction_time,timeout,energy_out,stimulus_onset,response_onset,selection_onset,feedback_onset,iti_onset,vpn,dv_planning_old,dv_planning,dv_myopic_planning,dv_simple,dv_OCR,dv_AVGRR,conflict_planning_old,conflict_planning,conflict_myopic_planning,is_full_energy,is_low_energy_LC,is_low_energy_HC,is_basic_1,is_basic_2,is_basic_3,is_basic_4,is_basic,is_1,is_2,is_3,is_4,is_23,is_14,index
22,1,31,31,2,3,2,2,2,1,0,1,1.9926,0,0,2300.3,2300.8,2302.8,2303.8,2304.8,111,-2.684895833333332,-1.69586181640625,-3.0,-0.5,-0.6666666666666667,-0.875,-2.684895833333332,-1.69586181640625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,22
23,1,31,31,3,4,1,2,3,1,0,1,0.46343999999999996,0,0,2305.9,2306.4,2306.9,2307.9,2308.9,111,-3.684895833333332,-2.594482421875,-4.0,-1.5,-1.1666666666666667,-1.5833333333333335,-3.684895833333332,-2.594482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,23
24,0,31,34,4,3,3,1,0,0,0,0,0.71302,0,0,2309.9,2310.4,2311.2,2312.2,2313.2,111,0.5869140625,0.9045639038085938,0.24999999999999822,0.5,1.3333333333333333,0.5,-0.5869140625,-0.9045639038085938,-0.24999999999999822,0,0,0,0,0,1,0,1,0,0,1,0,1,0,24
25,0,34,38,3,2,4,1,1,0,0,0,0.53225,0,0,2314.2,2314.7,2315.3,2316.3,2317.3,111,1.197265625,1.692108154296875,0.6666666666666661,1.5,2.333333333333333,1.5,-1.197265625,-1.692108154296875,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,25
26,0,38,42,2,1,4,1,2,0,0,0,0.50712,0,0,2318.3,2318.8,2319.4,2320.4,2321.4,111,0.8828125,1.4161376953125,0.6666666666666661,1.5,2.333333333333333,1.5,-0.8828125,-1.4161376953125,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,26
27,0,42,46,1,0,4,1,3,0,0,0,0.48928999999999995,0,0,2322.4,2322.9,2323.4,2324.4,2325.5,111,0.46875,1.0361328125,0.6666666666666665,1.5,2.333333333333333,1.5,-0.46875,-1.0361328125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,27
28,1,46,46,0,1,4,1,0,0,0,0,1.0348,0,0,2326.5,2327.0,2328.0,2329.1,2330.1,111,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,1.5,2.333333333333333,1.5,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,28
29,0,46,49,1,0,3,1,1,0,0,0,0.9112100000000001,0,0,2331.1,2331.6,2332.5,2333.6,2334.6,111,-0.337890625,-0.04193115234375,-0.5,0.5,1.3333333333333333,0.5,-0.337890625,-0.04193115234375,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,29
30,1,49,49,0,1,3,1,2,0,0,0,0.80275,0,0,2335.6,2336.1,2336.9,2337.9,2339.0,111,-1.8333333333333321,-1.65869140625,-1.8333333333333333,0.5,1.3333333333333333,0.5,-1.8333333333333321,-1.65869140625,-1.8333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,1,0,30
31,0,49,52,1,0,3,1,3,0,0,0,0.86141,0,0,2340.0,2340.5,2341.4,2342.4,2343.4,111,-0.53125,0.0361328125,-0.3333333333333335,0.5,1.3333333333333333,0.5,-0.53125,-0.0361328125,-0.3333333333333335,0,0,0,0,0,1,0,1,0,0,1,0,1,0,31
32,1,52,52,0,1,2,1,0,0,0,0,0.84219,0,0,2344.4,2344.9,2345.8,2346.8,2347.8,111,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,-0.5,0.33333333333333326,-0.5,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0,32
33,1,52,52,1,2,1,1,1,0,0,0,0.6613399999999999,0,0,2348.8,2349.4,2350.0,2351.1,2352.1,111,-2.337890625,-2.04193115234375,-2.5,-1.5,-0.6666666666666667,-1.5,-2.337890625,-2.04193115234375,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,33
34,0,52,55,2,1,3,1,2,0,0,0,0.68519,0,0,2353.1,2353.6,2354.3,2355.3,2356.3,111,-0.1171875,0.4161376953125,-0.3333333333333339,0.5,1.3333333333333333,0.5,-0.1171875,-0.4161376953125,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,34
35,1,55,55,1,2,2,1,3,0,0,0,1.1481,0,0,2357.4,2357.9,2359.0,2360.1,2361.1,111,-1.53125,-0.9638671875,-1.3333333333333335,-0.5,0.33333333333333326,-0.5,-1.53125,-0.9638671875,-1.3333333333333335,0,0,0,0,1,0,0,1,0,1,0,0,1,0,35
36,1,55,55,2,3,2,1,0,0,1,2,0.9098799999999999,0,0,2362.1,2362.6,2363.5,2364.6,2365.6,111,-0.5781249999999982,-0.42052459716796875,-1.375,-0.5,0.33333333333333326,0.33333333333333326,-0.5781249999999982,-0.42052459716796875,-1.375,0,0,0,0,1,0,0,1,0,1,0,0,1,0,36
37,0,55,59,3,2,4,1,1,0,1,2,0.51445,0,0,2366.6,2367.1,2367.6,2368.7,2369.7,111,1.8430989583333321,1.9709930419921875,0.6666666666666661,1.5,2.333333333333333,2.409090909090909,-1.8430989583333321,-1.9709930419921875,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,37
38,0,59,62,2,1,3,1,2,0,1,2,0.77976,0,0,2370.7,2371.2,2372.0,2373.0,2374.0,111,0.5013020833333339,0.87591552734375,-0.3333333333333339,0.5,1.3333333333333333,1.5,-0.5013020833333339,-0.87591552734375,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,38
39,1,62,62,1,2,1,1,3,0,1,2,0.5846600000000001,0,0,2375.1,2375.6,2376.2,2377.2,2378.2,111,-2.333333333333333,-1.252685546875,-2.3333333333333335,-1.5,-0.6666666666666667,-0.38888888888888884,-2.333333333333333,-1.252685546875,-2.3333333333333335,0,0,0,1,0,0,0,1,1,0,0,0,0,1,39
40,1,62,62,2,3,2,2,0,1,1,3,0.79669,0,0,2379.2,2379.7,2380.6,2381.6,2382.6,111,-1.4759521484375,-1.3556976318359375,-3.0,-0.5,-0.6666666666666667,-0.25,-1.4759521484375,-1.3556976318359375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,40
41,0,62,65,3,1,3,2,1,1,1,3,0.70049,0,0,2383.6,2384.1,2384.8,2385.9,2386.9,111,-0.30126953125,-0.14093017578125,-2.0,0.5,-0.16666666666666674,0.25,-0.30126953125,-0.14093017578125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,41
42,1,65,65,1,2,2,2,2,1,1,3,0.53691,0,0,2387.9,2388.4,2389.0,2390.0,2391.0,111,-2.175130208333334,-2.4366455078125,-3.333333333333333,-0.5,-0.6666666666666667,-0.25,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,42
43,0,65,68,2,0,3,2,3,1,1,3,0.6682100000000001,0,0,2392.0,2392.5,2393.2,2394.2,2395.2,111,-0.7890625,-0.35693359375,-2.0,0.5,-0.16666666666666674,0.25,-0.7890625,-0.35693359375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,43
44,1,68,68,0,1,4,2,0,1,0,1,0.51126,0,0,2396.3,2396.8,2397.3,2398.3,2399.3,111,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,1.5,0.33333333333333326,0.33333333333333326,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,1,44
45,1,68,68,1,2,1,2,1,1,0,1,0.62175,0,0,2400.4,2400.9,2401.5,2402.5,2403.5,111,-2.96875,-2.3812713623046875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45
46,1,68,68,2,3,2,2,2,1,0,1,0.6452899999999999,0,0,2404.6,2405.1,2405.7,2406.8,2407.8,111,-2.684895833333332,-1.69586181640625,-3.0,-0.5,-0.6666666666666667,-0.875,-2.684895833333332,-1.69586181640625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,46
47,1,68,68,3,4,1,2,3,1,0,1,0.66137,0,0,2408.8,2409.3,2410.0,2411.0,2412.0,111,-3.684895833333332,-2.594482421875,-4.0,-1.5,-1.1666666666666667,-1.5833333333333335,-3.684895833333332,-2.594482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,47
48,0,68,70,4,3,2,1,0,0,0,0,1.4665,0,0,2413.0,2413.6,2415.0,2416.1,2417.1,111,-0.4130859375,-0.09543609619140625,-0.7500000000000018,-0.5,0.33333333333333326,-0.5,-0.4130859375,-0.09543609619140625,-0.7500000000000018,0,0,0,0,1,0,0,1,0,1,0,0,1,0,48
49,0,70,74,3,2,4,1,1,0,0,0,0.48441000000000006,0,0,2418.1,2418.6,2419.1,2420.1,2421.1,111,1.197265625,1.692108154296875,0.6666666666666661,1.5,2.333333333333333,1.5,-1.197265625,-1.692108154296875,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,49
50,1,74,74,2,3,1,1,2,0,0,0,0.75875,0,0,2422.2,2422.7,2423.4,2424.5,2425.5,111,-2.1171875,-1.5838623046875,-2.333333333333334,-1.5,-0.6666666666666667,-1.5,-2.1171875,-1.5838623046875,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,50
51,0,74,77,3,2,3,1,3,0,0,0,0.59577,0,0,2426.5,2427.0,2427.6,2428.6,2429.7,111,0.03125,0.796142578125,-0.33333333333333304,0.5,1.3333333333333333,0.5,-0.03125,-0.796142578125,-0.33333333333333304,0,0,0,0,0,1,0,1,0,0,1,0,1,0,51
52,1,77,77,2,3,2,1,0,0,1,2,1.3378,0,0,2430.7,2431.2,2432.5,2433.6,2434.6,111,-0.5781249999999982,-0.42052459716796875,-1.375,-0.5,0.33333333333333326,0.33333333333333326,-0.5781249999999982,-0.42052459716796875,-1.375,0,0,0,0,1,0,0,1,0,1,0,0,1,0,52
53,0,77,80,3,2,3,1,1,0,1,2,0.48872,0,0,2435.6,2436.1,2436.6,2437.6,2438.6,111,0.8430989583333321,0.9709930419921875,-0.3333333333333339,0.5,1.3333333333333333,1.409090909090909,-0.8430989583333321,-0.9709930419921875,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,53
54,0,80,83,2,1,3,1,2,0,1,2,0.55478,0,0,2439.7,2440.2,2440.7,2441.8,2442.8,111,0.5013020833333339,0.87591552734375,-0.3333333333333339,0.5,1.3333333333333333,1.5,-0.5013020833333339,-0.87591552734375,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,54
55,0,83,87,1,0,4,1,3,0,1,2,0.6058100000000001,0,0,2443.8,2444.3,2444.9,2445.9,2447.0,111,0.6666666666666679,1.747314453125,0.6666666666666665,1.5,2.333333333333333,2.611111111111111,-0.6666666666666679,-1.747314453125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,55
56,1,87,87,0,1,2,2,0,1,0,1,0.43892,0,0,2448.0,2448.5,2448.9,2450.0,2451.0,111,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,-0.5,-0.6666666666666667,-0.6666666666666667,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,56
57,1,87,87,1,2,2,2,1,1,0,1,0.50329,0,0,2452.0,2452.5,2453.0,2454.0,2455.1,111,-2.96875,-2.3812713623046875,-3.3333333333333335,-0.5,-0.6666666666666667,-0.75,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,1,0,0,1,0,57
58,0,87,91,2,0,4,2,2,1,0,1,0.46052,0,0,2456.1,2456.6,2457.1,2458.1,2459.1,111,-0.6848958333333321,0.30413818359375,-1.0,1.5,0.33333333333333326,0.125,-0.6848958333333321,-0.30413818359375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,58
59,1,91,91,0,1,3,2,3,1,0,1,0.58335,0,0,2460.1,2460.6,2461.2,2462.3,2463.3,111,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0.5,-0.16666666666666674,-0.5833333333333335,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,59
60,1,91,91,1,2,1,1,0,0,0,0,0.66582,0,0,2464.3,2464.8,2465.5,2466.5,2467.5,111,-2.2561035156250036,-2.067291259765625,-2.531250000000001,-1.5,-0.6666666666666667,-1.5,-2.2561035156250036,-2.067291259765625,-2.531250000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,60
61,1,91,91,2,3,1,1,1,0,0,0,0.52193,0,0,2468.5,2469.1,2469.6,2470.6,2471.6,111,-2.0081380208333357,-1.63458251953125,-2.375000000000001,-1.5,-0.6666666666666667,-1.5,-2.0081380208333357,-1.63458251953125,-2.375000000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,61
62,1,91,91,3,4,1,1,2,0,0,0,0.91806,0,0,2472.6,2473.2,2474.1,2475.1,2476.1,111,-1.8385416666666679,-1.2615966796875,-2.333333333333333,-1.5,-0.6666666666666667,-1.5,-1.8385416666666679,-1.2615966796875,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,62
63,0,91,93,4,3,2,1,3,0,0,0,0.9255899999999999,0,0,2477.1,2477.7,2478.6,2479.6,2480.6,111,-0.6067708333333339,0.01416015625,-1.333333333333334,-0.5,0.33333333333333326,-0.5,-0.6067708333333339,-0.01416015625,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,63
64,0,93,97,3,2,4,1,0,0,1,2,0.68701,0,0,2481.6,2482.2,2482.9,2483.9,2484.9,111,1.623046875,1.78118896484375,0.9895833333333321,1.5,2.333333333333333,2.333333333333333,-1.623046875,-1.78118896484375,-0.9895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,64
65,0,97,100,2,1,3,1,1,0,1,2,0.5274399999999999,0,0,2485.9,2486.4,2487.0,2488.0,2489.0,111,0.42643229166666785,0.52197265625,-0.375,0.5,1.3333333333333333,1.409090909090909,-0.42643229166666785,-0.52197265625,-0.375,0,0,0,0,0,1,0,1,0,0,1,0,1,0,65
66,0,100,103,1,0,3,1,2,0,1,2,0.6725899999999999,0,0,2490.0,2490.5,2491.2,2492.2,2493.3,111,0.18880208333333215,0.112060546875,-0.5,0.5,1.3333333333333333,1.5,-0.18880208333333215,-0.112060546875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,66
67,1,103,103,0,1,1,1,3,0,1,2,0.45161,0,0,2494.3,2494.8,2495.3,2496.3,2497.3,111,-1.666666666666667,-1.0810546875,-1.6666666666666667,-1.5,-0.6666666666666667,-0.38888888888888884,-1.666666666666667,-1.0810546875,-1.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,67
68,1,103,103,1,2,1,2,0,1,1,3,0.66675,0,0,2498.3,2498.8,2499.5,2500.5,2501.5,111,-3.071858723958332,-2.2638778686523438,-3.333333333333334,-1.5,-1.1666666666666667,-0.75,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68
69,0,103,106,2,0,3,2,1,1,1,3,0.7422,0,0,2502.6,2503.1,2503.8,2504.8,2505.9,111,-0.4404296875,-0.371856689453125,-2.0,0.5,-0.16666666666666674,0.25,-0.4404296875,-0.371856689453125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,69
70,1,106,106,0,1,3,2,2,1,1,3,0.94725,0,0,2506.9,2507.4,2508.4,2509.4,2510.4,111,-1.666666666666666,-1.171630859375,-1.6666666666666667,0.5,-0.16666666666666674,0.25,-1.666666666666666,-1.171630859375,-1.6666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,70
71,1,106,106,1,2,1,2,3,1,1,3,0.45493999999999996,0,0,2511.4,2511.9,2512.4,2513.4,2514.4,111,-3.333333333333333,-2.252685546875,-3.3333333333333335,-1.5,-1.1666666666666667,-0.75,-3.333333333333333,-2.252685546875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71
72,0,106,110,2,0,4,2,0,1,0,1,0.60495,0,0,2515.4,2516.0,2516.6,2517.6,2518.6,111,0.1395263671875,0.482574462890625,-1.0,1.5,0.33333333333333326,0.33333333333333326,-0.1395263671875,-0.482574462890625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,72
73,1,110,110,0,1,1,2,1,1,0,1,0.41126999999999997,0,0,2519.6,2520.1,2520.6,2521.6,2522.6,111,-1.4244791666666679,-1.1396484375,-1.6666666666666665,-1.5,-1.1666666666666667,-1.25,-1.4244791666666679,-1.1396484375,-1.6666666666666665,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73
74,1,110,110,1,2,4,2,2,1,0,1,0.9719,0,0,2523.6,2524.1,2525.1,2526.1,2527.2,111,-3.140625,-2.5302734375,-3.333333333333333,1.5,0.33333333333333326,0.125,-3.140625,-2.5302734375,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,1,74
75,0,110,113,2,0,3,2,3,1,0,1,0.55256,0,0,2528.2,2528.7,2529.3,2530.3,2531.3,111,-1.9557291666666679,-1.103515625,-2.0,0.5,-0.16666666666666674,-0.5833333333333335,-1.9557291666666679,-1.103515625,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,75
76,1,113,113,0,1,4,1,0,0,0,0,0.6826399999999999,0,0,2532.3,2532.8,2533.5,2534.5,2535.6,111,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,1.5,2.333333333333333,1.5,-1.8201497395833321,-1.6787872314453125,-1.833333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,76
77,0,113,114,1,0,1,1,1,0,0,0,0.44367,0,0,2536.6,2537.1,2537.6,2538.6,2539.6,111,-2.337890625,-2.04193115234375,-2.5,-1.5,-0.6666666666666667,-1.5,-2.337890625,-2.04193115234375,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,77
78,0,114,114,0,0,4,1,2,0,0,0,0.52978,0,1,2540.6,2541.1,2541.7,2542.7,2544.2,111,-1.8333333333333321,-1.65869140625,-1.8333333333333333,1.5,2.333333333333333,1.5,-1.8333333333333321,-1.65869140625,-1.8333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,78
79,1,114,114,0,1,2,1,3,0,0,0,0.8370299999999999,0,0,2545.2,2545.8,2546.6,2547.6,2548.6,111,-1.8151041666666679,-1.5732421875,-1.6666666666666667,-0.5,0.33333333333333326,-0.5,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,79
80,0,114,118,1,0,4,1,0,0,1,2,0.75907,0,0,2549.7,2550.2,2551.0,2552.0,2553.0,111,0.9632161458333321,1.010986328125,0.46875,1.5,2.333333333333333,2.333333333333333,-0.9632161458333321,-1.010986328125,-0.46875,0,0,0,0,0,0,1,1,0,0,0,1,0,1,80
81,1,118,118,0,1,2,1,1,0,1,2,0.60749,0,0,2554.0,2554.5,2555.1,2556.2,2557.2,111,-1.322265625,-1.398681640625,-1.791666666666667,-0.5,0.33333333333333326,0.40909090909090895,-1.322265625,-1.398681640625,-1.791666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,81
82,0,118,121,1,0,3,1,2,0,1,2,0.62075,0,0,2558.2,2558.7,2559.3,2560.4,2561.4,111,0.18880208333333215,0.112060546875,-0.5,0.5,1.3333333333333333,1.5,-0.18880208333333215,-0.112060546875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,82
83,1,121,121,0,1,2,1,3,0,1,2,0.59328,0,0,2562.4,2562.9,2563.5,2564.5,2565.6,111,-1.666666666666667,-1.0810546875,-1.6666666666666667,-0.5,0.33333333333333326,0.6111111111111112,-1.666666666666667,-1.0810546875,-1.6666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,83
84,1,121,121,1,2,4,2,0,1,1,3,0.5684899999999999,0,0,2566.6,2567.1,2567.7,2568.7,2569.7,111,-3.071858723958332,-2.2638778686523438,-3.333333333333334,1.5,0.33333333333333326,0.75,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0,1,84
85,1,121,121,2,3,2,2,1,1,1,3,0.69352,0,0,2570.7,2571.2,2572.0,2573.0,2574.0,111,-1.4404296875,-1.371856689453125,-3.0,-0.5,-0.6666666666666667,-0.25,-1.4404296875,-1.371856689453125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,85
86,1,121,121,3,4,1,2,2,1,1,3,0.5685600000000001,0,0,2575.0,2575.5,2576.1,2577.1,2578.1,111,-2.25390625,-2.1624755859375,-4.0,-1.5,-1.1666666666666667,-0.75,-2.25390625,-2.1624755859375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,86
87,0,121,125,4,2,4,2,3,1,1,3,0.6026600000000001,0,0,2579.2,2579.7,2580.3,2581.3,2582.3,111,0.9947916666666661,1.175048828125,-1.0,1.5,0.33333333333333326,0.75,-0.9947916666666661,-1.175048828125,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,87
88,1,125,125,2,3,2,2,0,1,1,3,0.78661,0,0,2583.3,2583.9,2584.7,2585.7,2586.7,111,-1.4759521484375,-1.3556976318359375,-3.0,-0.5,-0.6666666666666667,-0.25,-1.4759521484375,-1.3556976318359375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,88
89,0,125,128,3,1,3,2,1,1,1,3,0.8249799999999999,0,0,2587.7,2588.2,2589.1,2590.1,2591.1,111,-0.30126953125,-0.14093017578125,-2.0,0.5,-0.16666666666666674,0.25,-0.30126953125,-0.14093017578125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,89
90,1,128,128,1,2,2,2,2,1,1,3,0.53241,0,0,2592.1,2592.6,2593.2,2594.2,2595.2,111,-2.175130208333334,-2.4366455078125,-3.333333333333333,-0.5,-0.6666666666666667,-0.25,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90
91,0,128,132,2,0,4,2,3,1,1,3,0.48393,0,0,2596.2,2596.7,2597.2,2598.3,2599.3,111,0.2109375,0.64306640625,-1.0,1.5,0.33333333333333326,0.75,-0.2109375,-0.64306640625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,91
92,1,132,132,0,1,3,2,0,1,0,1,0.4597,0,0,2600.3,2600.8,2601.3,2602.3,2603.3,111,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0.5,-0.16666666666666674,-0.16666666666666674,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92
93,1,132,132,1,2,3,2,1,1,0,1,0.65896,0,0,2604.3,2604.9,2605.5,2606.5,2607.6,111,-2.96875,-2.3812713623046875,-3.3333333333333335,0.5,-0.16666666666666674,-0.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,93
94,0,132,135,2,0,3,2,2,1,0,1,0.7651600000000001,0,0,2608.6,2609.1,2609.9,2610.9,2611.9,111,-1.6848958333333321,-0.69586181640625,-2.0,0.5,-0.16666666666666674,-0.375,-1.6848958333333321,-0.69586181640625,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,94
95,1,135,135,0,1,4,2,3,1,0,1,0.60005,0,0,2612.9,2613.4,2614.1,2615.1,2616.1,111,-1.8151041666666679,-1.5732421875,-1.6666666666666667,1.5,0.33333333333333326,-0.08333333333333348,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,1,95
96,1,135,135,1,2,2,1,0,0,1,2,0.59973,0,0,2617.1,2617.6,2618.2,2619.3,2620.3,111,-1.0367838541666679,-0.989013671875,-1.5312500000000009,-0.5,0.33333333333333326,0.33333333333333326,-1.0367838541666679,-0.989013671875,-1.5312500000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,96
97,0,135,138,2,1,3,1,1,0,1,2,0.58667,0,0,2621.3,2621.8,2622.4,2623.4,2624.4,111,0.42643229166666785,0.52197265625,-0.375,0.5,1.3333333333333333,1.409090909090909,-0.42643229166666785,-0.52197265625,-0.375,0,0,0,0,0,1,0,1,0,0,1,0,1,0,97
98,0,138,141,1,0,3,1,2,0,1,2,0.74688,0,0,2625.5,2626.0,2626.7,2627.8,2628.8,111,0.18880208333333215,0.112060546875,-0.5,0.5,1.3333333333333333,1.5,-0.18880208333333215,-0.112060546875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,98
99,1,141,141,0,1,2,1,3,0,1,2,0.5455899999999999,0,0,2629.8,2630.3,2630.9,2631.9,2632.9,111,-1.666666666666667,-1.0810546875,-1.6666666666666667,-0.5,0.33333333333333326,0.6111111111111112,-1.666666666666667,-1.0810546875,-1.6666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,99
100,1,141,141,1,2,4,2,0,1,1,3,1.4398,0,0,2633.9,2634.4,2635.9,2636.9,2637.9,111,-3.071858723958332,-2.2638778686523438,-3.333333333333334,1.5,0.33333333333333326,0.75,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0,1,100
101,1,141,141,2,3,2,2,1,1,1,3,0.6975899999999999,0,0,2638.9,2639.5,2640.2,2641.2,2642.2,111,-1.4404296875,-1.371856689453125,-3.0,-0.5,-0.6666666666666667,-0.25,-1.4404296875,-1.371856689453125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,101
102,0,141,145,3,1,4,2,2,1,1,3,0.48078999999999994,0,0,2643.2,2643.7,2644.2,2645.3,2646.3,111,0.74609375,0.8375244140625,-1.0,1.5,0.33333333333333326,0.75,-0.74609375,-0.8375244140625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,102
103,1,145,145,1,2,1,2,3,1,1,3,0.70202,0,0,2647.3,2647.8,2648.5,2649.5,2650.6,111,-3.333333333333333,-2.252685546875,-3.3333333333333335,-1.5,-1.1666666666666667,-0.75,-3.333333333333333,-2.252685546875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,103
104,1,145,145,2,3,1,2,0,1,0,1,1.057,0,0,2651.6,2652.1,2653.2,2654.2,2655.2,111,-2.8604736328125,-2.517425537109375,-4.0,-1.5,-1.1666666666666667,-1.1666666666666667,-2.8604736328125,-2.517425537109375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,104
105,1,145,145,3,4,2,2,1,1,0,1,0.6335,0,0,2656.2,2656.7,2657.4,2658.4,2659.4,111,-1.81396484375,-1.3565673828125,-3.0,-0.5,-0.6666666666666667,-0.75,-1.81396484375,-1.3565673828125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,105
106,1,145,145,4,5,2,2,2,1,0,1,1.1719,0,0,2660.4,2660.9,2662.1,2663.1,2664.2,111,-1.751953125,-1.14208984375,-3.0,-0.5,-0.6666666666666667,-0.875,-1.751953125,-1.14208984375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,106
