,response,points,points_after,energy,energy_after,reward,energy_cost,trial,segment,segment_after,transition,reaction_time,timeout,energy_out,stimulus_onset,response_onset,selection_onset,feedback_onset,iti_onset,vpn,dv_planning_old,dv_planning,dv_myopic_planning,dv_simple,dv_OCR,dv_AVGRR,conflict_planning_old,conflict_planning,conflict_myopic_planning,is_full_energy,is_low_energy_LC,is_low_energy_HC,is_basic_1,is_basic_2,is_basic_3,is_basic_4,is_basic,is_1,is_2,is_3,is_4,is_23,is_14,index
0,,0,0,3,3,2,1,0,0,1,2,,1,0,15125.0,15126.0,0.0,15131.0,15132.0,101,-0.376953125,-0.21881103515625,-1.0104166666666679,-0.5,0.33333333333333326,0.33333333333333326,-0.376953125,-0.21881103515625,-1.0104166666666679,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0.0,0,3,3,2,3,1,1,0,1,2,0.8304299999999999,0,0,15135.0,15135.0,15136.0,15141.0,15142.0,101,0.8430989583333321,0.9709930419921875,-0.3333333333333339,0.5,1.3333333333333333,1.409090909090909,-0.8430989583333321,-0.9709930419921875,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2,0.0,3,7,2,1,4,1,2,0,1,2,0.91953,0,0,15144.0,15145.0,15146.0,15147.0,15148.0,101,1.501302083333334,1.87591552734375,0.6666666666666661,1.5,2.333333333333333,2.5,-1.501302083333334,-1.87591552734375,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2
3,0.0,7,11,1,0,4,1,3,0,1,2,1.5135,0,0,15153.0,15153.0,15155.0,15160.0,15161.0,101,0.6666666666666679,1.747314453125,0.6666666666666665,1.5,2.333333333333333,2.611111111111111,-0.6666666666666679,-1.747314453125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3
4,1.0,11,11,0,1,1,2,0,1,1,3,0.88623,0,0,15163.0,15163.0,15164.0,15168.0,15169.0,101,-1.4469401041666679,-1.092315673828125,-1.666666666666667,-1.5,-1.1666666666666667,-0.75,-1.4469401041666679,-1.092315673828125,-1.666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4
5,0.0,11,11,1,1,3,2,1,1,1,3,1.6762,0,1,15174.0,15174.0,15176.0,15177.0,15179.0,101,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0.5,-0.16666666666666674,0.25,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5
6,1.0,11,11,1,2,4,2,2,1,1,3,0.9405399999999999,0,0,15183.0,15183.0,15184.0,15187.0,15188.0,101,-2.175130208333334,-2.4366455078125,-3.333333333333333,1.5,0.33333333333333326,0.75,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6
7,0.0,11,14,2,0,3,2,3,1,1,3,4.0881,0,0,15191.0,15192.0,15196.0,15199.0,15200.0,101,-0.7890625,-0.35693359375,-2.0,0.5,-0.16666666666666674,0.25,-0.7890625,-0.35693359375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7
8,1.0,14,14,0,1,1,2,0,1,0,1,0.79289,0,0,15204.0,15204.0,15205.0,15210.0,15211.0,101,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,-1.5,-1.1666666666666667,-1.1666666666666667,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8
9,1.0,14,14,1,2,2,2,1,1,0,1,1.1358,0,0,15214.0,15214.0,15215.0,15220.0,15221.0,101,-2.96875,-2.3812713623046875,-3.3333333333333335,-0.5,-0.6666666666666667,-0.75,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9
10,1.0,14,14,2,3,3,2,2,1,0,1,4.5277,0,0,15225.0,15225.0,15230.0,15231.0,15232.0,101,-1.6848958333333321,-0.69586181640625,-2.0,0.5,-0.16666666666666674,-0.375,-1.6848958333333321,-0.69586181640625,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,10
11,1.0,14,14,3,4,2,2,3,1,0,1,1.6153,0,0,15237.0,15238.0,15239.0,15244.0,15245.0,101,-2.684895833333332,-1.594482421875,-3.0,-0.5,-0.6666666666666667,-1.0833333333333335,-2.684895833333332,-1.594482421875,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,11
12,0.0,14,18,4,3,4,1,0,0,0,0,1.0552,0,0,15249.0,15249.0,15250.0,15255.0,15256.0,101,1.5869140625,1.9045639038085938,1.2499999999999982,1.5,2.333333333333333,1.5,-1.5869140625,-1.9045639038085938,-1.2499999999999982,0,0,0,0,0,0,1,1,0,0,0,1,0,1,12
13,1.0,18,18,3,4,2,1,1,0,0,0,1.1495,0,0,15260.0,15260.0,15261.0,15264.0,15265.0,101,-0.802734375,-0.307891845703125,-1.333333333333334,-0.5,0.33333333333333326,-0.5,-0.802734375,-0.307891845703125,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,13
14,0.0,18,20,4,3,2,1,2,0,0,0,3.6983,0,0,15268.0,15269.0,15272.0,15277.0,15278.0,101,-0.546875,-0.03192138671875,-1.333333333333334,-0.5,0.33333333333333326,-0.5,-0.546875,-0.03192138671875,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,14
15,0.0,20,24,3,2,4,1,3,0,0,0,1.093,0,0,15281.0,15282.0,15283.0,15284.0,15285.0,101,1.03125,1.796142578125,0.666666666666667,1.5,2.333333333333333,1.5,-1.03125,-1.796142578125,-0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,1,15
16,0.0,24,27,2,1,3,1,0,0,0,0,1.2317,0,0,15289.0,15290.0,15291.0,15294.0,15295.0,101,0.01416015625,0.3355712890625,-0.375,0.5,1.3333333333333333,0.5,-0.01416015625,-0.3355712890625,-0.375,0,0,0,0,0,1,0,1,0,0,1,0,1,0,16
17,1.0,27,27,1,2,1,1,1,0,0,0,0.88345,0,0,15299.0,15299.0,15300.0,15305.0,15306.0,101,-2.337890625,-2.04193115234375,-2.5,-1.5,-0.6666666666666667,-1.5,-2.337890625,-2.04193115234375,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,17
18,0.0,27,30,2,1,3,1,2,0,0,0,1.5136,0,0,15309.0,15310.0,15311.0,15315.0,15316.0,101,-0.1171875,0.4161376953125,-0.3333333333333339,0.5,1.3333333333333333,0.5,-0.1171875,-0.4161376953125,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,18
19,1.0,30,30,1,2,2,1,3,0,0,0,0.9426,0,0,15319.0,15320.0,15321.0,15326.0,15327.0,101,-1.53125,-0.9638671875,-1.3333333333333335,-0.5,0.33333333333333326,-0.5,-1.53125,-0.9638671875,-1.3333333333333335,0,0,0,0,1,0,0,1,0,1,0,0,1,0,19
20,0.0,30,34,2,1,4,1,0,0,1,2,1.1118,0,0,15332.0,15332.0,15333.0,15337.0,15338.0,101,1.4218750000000018,1.5794754028320312,0.625,1.5,2.333333333333333,2.333333333333333,-1.4218750000000018,-1.5794754028320312,-0.625,0,0,0,0,0,0,1,1,0,0,0,1,0,1,20
21,0.0,34,37,1,0,3,1,1,0,1,2,2.4583,0,0,15340.0,15341.0,15343.0,15344.0,15345.0,101,0.0006510416666678509,0.187957763671875,-0.5,0.5,1.3333333333333333,1.409090909090909,-0.0006510416666678509,-0.187957763671875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,21
22,1.0,37,37,0,1,3,1,2,0,1,2,0.69914,0,0,15350.0,15350.0,15351.0,15356.0,15357.0,101,-1.833333333333334,-1.7952880859375,-1.8333333333333333,0.5,1.3333333333333333,1.5,-1.833333333333334,-1.7952880859375,-1.8333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,1,0,22
23,0.0,37,41,1,0,4,1,3,0,1,2,1.4459,0,0,15361.0,15362.0,15363.0,15368.0,15369.0,101,0.6666666666666679,1.747314453125,0.6666666666666665,1.5,2.333333333333333,2.611111111111111,-0.6666666666666679,-1.747314453125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,23
24,1.0,41,41,0,1,3,2,0,1,1,3,0.9346700000000001,0,0,15373.0,15374.0,15375.0,15379.0,15380.0,101,-1.4469401041666679,-1.092315673828125,-1.666666666666667,0.5,-0.16666666666666674,0.25,-1.4469401041666679,-1.092315673828125,-1.666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,24
25,1.0,41,41,1,2,1,2,1,1,1,3,0.7492,0,0,15382.0,15382.0,15383.0,15387.0,15388.0,101,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,-1.5,-1.1666666666666667,-0.75,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25
26,1.0,41,41,2,3,1,2,2,1,1,3,1.8863,0,0,15391.0,15392.0,15393.0,15397.0,15399.0,101,-2.4960937500000018,-2.3719482421875,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4960937500000018,-2.3719482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,26
27,1.0,41,41,3,4,2,2,3,1,1,3,3.2243,0,0,15402.0,15402.0,15405.0,15408.0,15409.0,101,-1.3281250000000018,-1.16259765625,-3.0,-0.5,-0.6666666666666667,-0.25,-1.3281250000000018,-1.16259765625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,27
28,1.0,41,41,4,5,2,2,0,1,0,1,1.234,0,0,15413.0,15413.0,15415.0,15418.0,15419.0,101,-1.09375,-0.8625030517578125,-1.1041666666666679,-0.5,-0.6666666666666667,-0.6666666666666667,-1.09375,-0.8625030517578125,-1.1041666666666679,0,0,0,0,1,0,0,1,0,1,0,0,1,0,28
29,1.0,41,41,5,6,1,2,1,1,0,1,2.2061,0,0,15422.0,15422.0,15424.0,15426.0,15427.0,101,-1.6874999999999982,-1.4709625244140625,-1.708333333333334,-1.5,-1.1666666666666667,-1.25,-1.6874999999999982,-1.4709625244140625,-1.708333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,29
30,0.0,41,43,6,4,2,2,2,1,0,1,0.90809,0,0,15431.0,15432.0,15433.0,15437.0,15438.0,101,0.25,0.46026611328125,0.16666666666666607,-0.5,-0.6666666666666667,-0.875,-0.25,-0.46026611328125,-0.16666666666666607,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30
31,1.0,43,43,4,5,2,2,3,1,0,1,1.6341,0,0,15440.0,15441.0,15442.0,15443.0,15444.0,101,-2.0312500000000018,-1.12548828125,-3.0,-0.5,-0.6666666666666667,-1.0833333333333335,-2.0312500000000018,-1.12548828125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,31
32,0.0,43,47,5,4,4,1,0,0,0,0,1.0367,0,0,15448.0,15449.0,15450.0,15452.0,15453.0,101,2.018391927083332,2.2171783447265625,1.7916666666666679,1.5,2.333333333333333,1.5,-2.018391927083332,-2.2171783447265625,-1.7916666666666679,0,0,0,0,0,0,1,1,0,0,0,1,0,1,32
33,1.0,47,47,4,5,2,1,1,0,0,0,2.1176,0,0,15456.0,15457.0,15459.0,15460.0,15461.0,101,-0.4537760416666643,-0.065643310546875,-0.8333333333333321,-0.5,0.33333333333333326,-0.5,-0.4537760416666643,-0.065643310546875,-0.8333333333333321,0,0,0,0,1,0,0,1,0,1,0,0,1,0,33
34,0.0,47,51,5,4,4,1,2,0,0,0,0.66042,0,0,15466.0,15466.0,15467.0,15468.0,15469.0,101,1.9309895833333357,2.2606201171875,1.4999999999999982,1.5,2.333333333333333,1.5,-1.9309895833333357,-2.2606201171875,-1.4999999999999982,0,0,0,0,0,0,1,1,0,0,0,1,0,1,34
35,1.0,51,51,4,5,2,1,3,0,0,0,2.5660000000000003,0,0,15473.0,15474.0,15477.0,15481.0,15482.0,101,-0.6067708333333339,0.01416015625,-1.333333333333334,-0.5,0.33333333333333326,-0.5,-0.6067708333333339,-0.01416015625,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,35
36,0.0,51,55,5,4,4,1,0,0,1,2,0.5309699999999999,0,0,15487.0,15487.0,15488.0,15491.0,15492.0,101,2.159830729166668,2.31060791015625,1.7916666666666679,1.5,2.333333333333333,2.333333333333333,-2.159830729166668,-2.31060791015625,-1.7916666666666679,0,0,0,0,0,0,1,1,0,0,0,1,0,1,36
37,1.0,55,55,4,5,1,1,1,0,1,2,0.92043,0,0,15497.0,15498.0,15499.0,15501.0,15502.0,101,-1.1803385416666679,-0.919189453125,-1.8333333333333321,-1.5,-0.6666666666666667,-0.590909090909091,-1.1803385416666679,-0.919189453125,-1.8333333333333321,0,0,0,1,0,0,0,1,1,0,0,0,0,1,37
38,0.0,55,58,5,4,3,1,2,0,1,2,0.63978,0,0,15505.0,15505.0,15506.0,15511.0,15512.0,101,0.9752604166666661,1.45947265625,0.4999999999999982,0.5,1.3333333333333333,1.5,-0.9752604166666661,-1.45947265625,-0.4999999999999982,0,0,0,0,0,1,0,1,0,0,1,0,1,0,38
39,1.0,58,58,4,5,1,1,3,0,1,2,3.0839,0,0,15516.0,15517.0,15520.0,15521.0,15522.0,101,-1.549479166666666,-0.720703125,-2.333333333333334,-1.5,-0.6666666666666667,-0.38888888888888884,-1.549479166666666,-0.720703125,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,39
40,1.0,58,58,5,6,1,2,0,1,1,3,2.6237,0,0,15524.0,15525.0,15528.0,15530.0,15531.0,101,-1.56396484375,-1.377685546875,-1.5104166666666679,-1.5,-1.1666666666666667,-0.75,-1.56396484375,-1.377685546875,-1.5104166666666679,0,0,0,1,0,0,0,1,1,0,0,0,0,1,40
41,0.0,58,62,6,4,4,2,1,1,1,3,0.60138,0,0,15533.0,15534.0,15535.0,15537.0,15538.0,101,2.04541015625,2.63018798828125,2.958333333333332,1.5,0.33333333333333326,0.75,-2.04541015625,-2.63018798828125,-2.958333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,1,41
42,1.0,62,62,4,5,2,2,2,1,1,3,1.6512,0,0,15542.0,15543.0,15545.0,15550.0,15552.0,101,-1.068359375,-0.7818603515625,-3.0,-0.5,-0.6666666666666667,-0.25,-1.068359375,-0.7818603515625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,42
43,,62,62,5,5,4,2,3,1,1,3,,1,0,15555.0,15556.0,0.0,15561.0,15562.0,101,1.2578125,1.61474609375,-1.0,1.5,0.33333333333333326,0.75,-1.2578125,-1.61474609375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,43
44,1.0,62,62,5,6,1,2,0,1,0,1,1.5884,0,0,15566.0,15566.0,15568.0,15570.0,15571.0,101,-1.5735677083333357,-1.4598503112792969,-1.5104166666666679,-1.5,-1.1666666666666667,-1.1666666666666667,-1.5735677083333357,-1.4598503112792969,-1.5104166666666679,0,0,0,1,0,0,0,1,1,0,0,0,0,1,44
45,0.0,62,66,6,4,4,2,1,1,0,1,0.62237,0,0,15575.0,15576.0,15577.0,15580.0,15581.0,101,2.519694010416668,2.5171661376953125,2.958333333333332,1.5,0.33333333333333326,0.25,-2.519694010416668,-2.5171661376953125,-2.958333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,1,45
46,1.0,66,66,4,5,1,2,2,1,0,1,1.3161,0,0,15584.0,15585.0,15586.0,15589.0,15590.0,101,-2.751953125,-2.14208984375,-4.0,-1.5,-1.1666666666666667,-1.375,-2.751953125,-2.14208984375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,46
47,1.0,66,66,5,6,1,2,3,1,0,1,0.91699,0,0,15594.0,15595.0,15595.0,15599.0,15600.0,101,-2.669270833333332,-1.7841796875,-4.0,-1.5,-1.1666666666666667,-1.5833333333333335,-2.669270833333332,-1.7841796875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,47
48,0.0,66,67,6,5,1,1,0,0,0,0,1.8635,0,0,15605.0,15605.0,15607.0,15611.0,15612.0,101,0.25244140624999645,0.23842620849609375,0.20833333333333393,-1.5,-0.6666666666666667,-1.5,-0.25244140624999645,-0.23842620849609375,-0.20833333333333393,1,0,0,0,0,0,0,0,1,0,0,0,0,1,48
49,1.0,67,67,5,6,2,1,1,0,0,0,2.169,0,0,15616.0,15617.0,15619.0,15623.0,15624.0,101,-0.0234375,0.234039306640625,-0.3333333333333339,-0.5,0.33333333333333326,-0.5,-0.0234375,-0.234039306640625,-0.3333333333333339,0,0,0,0,1,0,0,1,0,1,0,0,1,0,49
50,0.0,67,68,6,5,1,1,2,0,0,0,0.86495,0,0,15628.0,15628.0,15629.0,15631.0,15632.0,101,0.234375,0.25836181640625,0.16666666666666607,-1.5,-0.6666666666666667,-1.5,-0.234375,-0.25836181640625,-0.16666666666666607,1,0,0,0,0,0,0,0,1,0,0,0,0,1,50
51,1.0,68,68,5,6,1,1,3,0,0,0,1.7305,0,0,15635.0,15635.0,15637.0,15641.0,15642.0,101,-1.125,-0.719970703125,-2.333333333333333,-1.5,-0.6666666666666667,-1.5,-1.125,-0.719970703125,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,51
52,0.0,68,72,6,5,4,1,0,0,1,2,0.62334,0,0,15644.0,15645.0,15646.0,15649.0,15650.0,101,3.211344401041668,3.207874298095703,3.208333333333332,1.5,2.333333333333333,2.333333333333333,-3.211344401041668,-3.207874298095703,-3.208333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,1,52
53,0.0,72,76,5,4,4,1,1,0,1,2,0.56086,0,0,15655.0,15655.0,15656.0,15658.0,15659.0,101,2.474934895833332,2.3491058349609375,1.666666666666666,1.5,2.333333333333333,2.409090909090909,-2.474934895833332,-2.3491058349609375,-1.666666666666666,0,0,0,0,0,0,1,1,0,0,0,1,0,1,53
54,1.0,76,76,4,5,1,1,2,0,1,2,2.3533,0,0,15661.0,15661.0,15664.0,15665.0,15666.0,101,-0.6302083333333357,-0.86785888671875,-2.333333333333334,-1.5,-0.6666666666666667,-0.5,-0.6302083333333357,-0.86785888671875,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,54
55,0.0,76,79,5,4,3,1,3,0,1,2,0.54532,0,0,15670.0,15670.0,15671.0,15674.0,15675.0,101,1.4635416666666679,1.50146484375,-0.33333333333333215,0.5,1.3333333333333333,1.6111111111111112,-1.4635416666666679,-1.50146484375,-0.33333333333333215,0,0,0,0,0,1,0,1,0,0,1,0,1,0,55
56,1.0,79,79,4,5,2,2,0,1,1,3,1.9986,0,0,15677.0,15678.0,15680.0,15685.0,15686.0,101,-0.7720540364583357,-0.7949142456054688,-1.1041666666666679,-0.5,-0.6666666666666667,-0.25,-0.7720540364583357,-0.7949142456054688,-1.1041666666666679,0,0,0,0,1,0,0,1,0,1,0,0,1,0,56
57,1.0,79,79,5,6,1,2,1,1,1,3,1.7593,0,0,15691.0,15691.0,15693.0,15695.0,15696.0,101,-1.3238932291666679,-1.403900146484375,-1.708333333333334,-1.5,-1.1666666666666667,-0.75,-1.3238932291666679,-1.403900146484375,-1.708333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,57
58,0.0,79,82,6,4,3,2,2,1,1,3,0.63143,0,0,15701.0,15701.0,15702.0,15705.0,15706.0,101,1.9583333333333304,1.546875,1.166666666666666,0.5,-0.16666666666666674,0.25,-1.9583333333333304,-1.546875,-1.166666666666666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,58
59,1.0,82,82,4,5,1,2,3,1,1,3,1.0206,0,0,15710.0,15710.0,15711.0,15713.0,15714.0,101,-2.005208333333334,-1.824951171875,-4.0,-1.5,-1.1666666666666667,-0.75,-2.005208333333334,-1.824951171875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,59
60,0.0,82,86,5,3,4,2,0,1,0,1,0.52056,0,0,15717.0,15718.0,15718.0,15722.0,15723.0,101,1.4264322916666643,1.5401496887207031,1.4895833333333321,1.5,0.33333333333333326,0.33333333333333326,-1.4264322916666643,-1.5401496887207031,-1.4895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,60
61,1.0,86,86,3,4,2,2,1,1,0,1,1.3827,0,0,15726.0,15726.0,15728.0,15730.0,15731.0,101,-1.81396484375,-1.3565673828125,-3.0,-0.5,-0.6666666666666667,-0.75,-1.81396484375,-1.3565673828125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,61
62,0.0,86,89,4,2,3,2,2,1,0,1,0.63752,0,0,15735.0,15735.0,15736.0,15739.0,15740.0,101,-0.751953125,-0.14208984375,-2.0,0.5,-0.16666666666666674,-0.375,-0.751953125,-0.14208984375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,62
63,1.0,89,89,2,3,2,2,3,1,0,1,2.3658,0,0,15742.0,15742.0,15745.0,15749.0,15750.0,101,-2.955729166666668,-2.103515625,-3.0,-0.5,-0.6666666666666667,-1.0833333333333335,-2.955729166666668,-2.103515625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,63
64,0.0,89,93,3,2,4,1,0,0,0,0,0.72253,0,0,15752.0,15752.0,15753.0,15758.0,15759.0,101,1.2710774739583357,1.6498870849609375,0.9895833333333321,1.5,2.333333333333333,1.5,-1.2710774739583357,-1.6498870849609375,-0.9895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,64
65,1.0,93,93,2,3,1,1,1,0,0,0,1.0761,0,0,15762.0,15763.0,15764.0,15769.0,15770.0,101,-2.0081380208333357,-1.63458251953125,-2.375000000000001,-1.5,-0.6666666666666667,-1.5,-2.0081380208333357,-1.63458251953125,-2.375000000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,65
66,0.0,93,96,3,2,3,1,2,0,0,0,0.68714,0,0,15772.0,15773.0,15773.0,15777.0,15778.0,101,0.16145833333333215,0.7384033203125,-0.33333333333333215,0.5,1.3333333333333333,0.5,-0.16145833333333215,-0.7384033203125,-0.33333333333333215,0,0,0,0,0,1,0,1,0,0,1,0,1,0,66
67,0.0,96,100,2,1,4,1,3,0,0,0,3.4641,0,0,15782.0,15783.0,15786.0,15788.0,15789.0,101,0.859375,1.4697265625,0.666666666666667,1.5,2.333333333333333,1.5,-0.859375,-1.4697265625,-0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,1,67
68,1.0,100,100,1,2,1,1,0,0,1,2,0.92311,0,0,15794.0,15794.0,15795.0,15797.0,15798.0,101,-2.036783854166668,-1.989013671875,-2.531250000000001,-1.5,-0.6666666666666667,-0.6666666666666667,-2.036783854166668,-1.989013671875,-2.531250000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,68
69,1.0,100,100,2,3,2,1,1,0,1,2,2.9537,0,0,15802.0,15802.0,15805.0,15807.0,15808.0,101,-0.5735677083333321,-0.47802734375,-1.3750000000000009,-0.5,0.33333333333333326,0.40909090909090895,-0.5735677083333321,-0.47802734375,-1.3750000000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,69
70,1.0,100,100,3,4,1,1,2,0,1,2,1.2892,0,0,15811.0,15811.0,15813.0,15817.0,15818.0,101,-1.3359374999999982,-1.068115234375,-2.333333333333333,-1.5,-0.6666666666666667,-0.5,-1.3359374999999982,-1.068115234375,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,70
71,0.0,100,102,4,3,2,1,3,0,1,2,2.6554,0,0,15822.0,15822.0,15825.0,15827.0,15828.0,101,-0.5494791666666661,0.279296875,-1.333333333333334,-0.5,0.33333333333333326,0.6111111111111112,-0.5494791666666661,-0.279296875,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,71
72,0.0,102,105,3,1,3,2,0,1,1,3,0.75973,0,0,15832.0,15832.0,15833.0,15837.0,15838.0,101,-0.17854817708333393,-0.1503143310546875,-0.71875,0.5,-0.16666666666666674,0.25,-0.17854817708333393,-0.1503143310546875,-0.71875,0,0,0,0,0,1,0,1,0,0,1,0,1,0,72
73,1.0,105,105,1,2,4,2,1,1,1,3,1.4607,0,0,15843.0,15844.0,15845.0,15847.0,15848.0,101,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,1.5,0.33333333333333326,0.75,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,1,0,1,73
74,1.0,105,105,2,3,1,2,2,1,1,3,1.2281,0,0,15852.0,15853.0,15854.0,15859.0,15860.0,101,-2.4960937500000018,-2.3719482421875,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4960937500000018,-2.3719482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,74
75,1.0,105,105,3,4,2,2,3,1,1,3,1.4524,0,0,15864.0,15865.0,15866.0,15869.0,15870.0,101,-1.3281250000000018,-1.16259765625,-3.0,-0.5,-0.6666666666666667,-0.25,-1.3281250000000018,-1.16259765625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,75
76,1.0,105,105,4,5,2,2,0,1,1,3,2.5278,0,0,15873.0,15873.0,15876.0,15878.0,15879.0,101,-0.7720540364583357,-0.7949142456054688,-1.1041666666666679,-0.5,-0.6666666666666667,-0.25,-0.7720540364583357,-0.7949142456054688,-1.1041666666666679,0,0,0,0,1,0,0,1,0,1,0,0,1,0,76
77,1.0,105,105,5,6,2,2,1,1,1,3,2.5586,0,0,15882.0,15883.0,15885.0,15887.0,15888.0,101,-0.32389322916666785,-0.403900146484375,-0.7083333333333339,-0.5,-0.6666666666666667,-0.25,-0.32389322916666785,-0.403900146484375,-0.7083333333333339,0,0,0,0,1,0,0,1,0,1,0,0,1,0,77
78,0.0,105,106,6,4,1,2,2,1,1,3,0.81106,0,0,15893.0,15893.0,15894.0,15898.0,15899.0,101,-0.04166666666666963,-0.453125,-0.8333333333333339,-1.5,-1.1666666666666667,-0.75,-0.04166666666666963,-0.453125,-0.8333333333333339,1,0,0,0,0,0,0,0,1,0,0,0,0,1,78
79,1.0,106,106,4,5,2,2,3,1,1,3,1.6845,0,0,15901.0,15901.0,15903.0,15906.0,15907.0,101,-1.005208333333334,-0.824951171875,-3.0,-0.5,-0.6666666666666667,-0.25,-1.005208333333334,-0.824951171875,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,79
80,,106,106,5,5,2,2,0,1,0,1,,1,0,16055.0,16056.0,0.0,16061.0,16062.0,101,-0.5735677083333357,-0.4598503112792969,-0.5104166666666679,-0.5,-0.6666666666666667,-0.6666666666666667,-0.5735677083333357,-0.4598503112792969,-0.5104166666666679,0,0,0,0,1,0,0,1,0,1,0,0,1,0,80
81,0.0,106,110,5,3,4,2,1,1,0,1,0.67119,0,0,16065.0,16065.0,16066.0,16070.0,16071.0,101,1.3125,1.5290374755859375,1.291666666666666,1.5,0.33333333333333326,0.25,-1.3125,-1.5290374755859375,-1.291666666666666,0,0,0,0,0,0,1,1,0,0,0,1,0,1,81
82,1.0,110,110,3,4,2,2,2,1,0,1,1.7788,0,0,16074.0,16075.0,16077.0,16080.0,16081.0,101,-2.0312500000000018,-1.3441162109375,-3.0,-0.5,-0.6666666666666667,-0.875,-2.0312500000000018,-1.3441162109375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,82
83,0.0,110,113,4,2,3,2,3,1,0,1,0.9251299999999999,0,0,16086.0,16086.0,16087.0,16090.0,16091.0,101,-1.0312500000000018,-0.12548828125,-2.0,0.5,-0.16666666666666674,-0.5833333333333335,-1.0312500000000018,-0.12548828125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,83
