,mu_beta_conflict,mu_beta_interaction,mu_beta_ishard,mu_intercept
328,0.0685217157536809,0.027538005353082377,0.16836872982290738,-0.19283989703662716
329,0.06619583568983095,0.03891703794647409,0.2090311256588801,-0.20629683099574872
330,0.06961470535415507,0.06083649817182337,0.17669360735946077,-0.1760716501322664
331,0.09065226876591902,0.04051003239706916,0.19051757080932608,-0.15301722551515792
332,0.0741785450505731,0.03644790243018572,0.18569503399832574,-0.19326008412161172
333,0.05947090173663724,0.06557082184406345,0.1971930475169122,-0.26909072039215126
334,0.07126669668523919,0.047894544637821584,0.20294893817724752,-0.12773368606172344
335,0.08847000465825076,0.03776933697271813,0.18509504895945655,-0.2171883638451328
336,0.07528208568812866,0.054977811332615034,0.20189322820119865,-0.20977709064809888
337,0.06345656965528497,0.0851810916871708,0.23473035504619175,-0.20341579481705996
338,0.07194242333600302,0.06086218853192785,0.18898843799349402,-0.17961051061172834
339,0.07212636154684864,0.05836207243519725,0.18833350668267979,-0.2547689995960353
340,0.08391635517320174,0.0563267692788612,0.17703562778551762,-0.19732016002869343
341,0.09406192066237173,0.02788327015605324,0.13910753567221573,-0.17640322162040106
342,0.059874420403324025,0.06256876058126971,0.17353520179453796,-0.18379554360027936
343,0.09391849669620563,0.029598312988448887,0.17588612235563272,-0.11856263523775458
344,0.09567293262021372,0.029856305124241457,0.1725168945497589,-0.25099402579521024
345,0.06169714431365305,0.05378181650587968,0.21066017253493746,-0.1971483521459213
346,0.09301092541060092,0.019766988298882016,0.1582937725258628,-0.24017393097257442
347,0.06163830110414064,0.06969381696510313,0.19953348989980754,-0.21645531215774008
348,0.07036426388920339,0.044108659167238766,0.19596660577821184,-0.26640243065240826
349,0.08322641563331717,0.010133360018362784,0.13165901784346637,-0.20721329853382306
350,0.08447054179037196,0.04673179865115465,0.1809531240981822,-0.2637465827995846
351,0.06427784810422997,0.06451326901416068,0.20680616789226328,-0.28467645918555295
352,0.09796514446097924,0.03701726240271582,0.18499763041760914,-0.17391642542398333
353,0.07005337640694652,0.036116509283084734,0.18557500658628184,-0.17255545324928998
354,0.09577130583114107,0.015255787142640706,0.1575655810962074,-0.19891524248016085
355,0.07434270283172696,0.03375222694607468,0.1782104389976644,-0.21266168844346192
356,0.08131837224265882,0.034761772144486766,0.17754312330136013,-0.04752225939942911
