SM (I)S (E)S,PM (I)P (E)P,HM (I)P+S (E)P+S 2beta
8.598678247180793,5.243722838603407,8.707080530814565
0.6585982998978217,0.4311768878593405,0.6218255715743339
0.03586449594509844,0.1355495018593551,0.0636327998969044
0.049534690465872444,0.021731384819201338,0.03381449441465989
0.024367758999130018,0.1334364252325102,0.04272541541972785
0.049534690465872444,0.2707397978288064,0.13620810232836789
0.049534690465872444,0.022302544502661448,0.024363245449070092
0.024367758999130018,0.18688569117292175,0.05416242328444909
0.049534690465872444,0.2908885899138838,0.11732017731161193
0.049534690465872444,0.011737462644656915,0.024501659527732755
2.685209421007208,0.4000580525448001,0.8528163876450279
0.024367758999130018,0.012252063071535702,0.008856601802925468
8.598678247180793,5.997876264706484,9.275377156541374
0.024367758999130018,0.057985432891747735,0.024218119079353784
0.03586449594509844,0.04277739467951491,0.03305049836878027
0.05830084999732321,0.05231962799047096,0.027903783935077087
1.76753826534949,1.413494192744146,1.3275496031611276
0.05830084999732321,0.06624704271823134,0.03267044717918566
0.6585982998978217,0.10671347609382664,0.27974951324899067
0.049534690465872444,0.021731384819201338,0.03381449441465989
0.024367758999130018,0.1334364252325102,0.04272541541972785
0.049534690465872444,0.2707397978288064,0.13620810232836789
0.049534690465872444,0.022302544502661448,0.03428079858000288
0.024367758999130018,0.18688569117292175,0.05416242328444909
0.049534690465872444,0.2908885899138838,0.11732017731161193
0.049534690465872444,0.011737462644656915,0.016874674760082087
0.6585982998978217,3.557732388051779,2.4989063237869154
0.03586449594509844,0.03338836164368075,0.028816078168940606
0.024367758999130018,0.06174248053778442,0.025255970470379197
0.03586449594509844,0.035000926925782494,0.02957542603792973
0.024367758999130018,0.051420929425702866,0.022356566273582956
0.03586449594509844,0.02776921425555301,0.02604144224772753
1.145392281850416,0.7443374011182975,1.079832029997437
1.145392281850416,2.491905385696157,2.2427617626675413
1.76753826534949,0.5391850579925048,0.761787636155244
0.024367758999130018,0.12851711019639822,0.0416232351724517
0.049534690465872444,0.21921775306158509,0.09756641313942183
0.049534690465872444,0.014569332431037196,0.019078252824986208
1.145392281850416,0.2265384098364649,0.5610842428390299
0.05830084999732321,0.029694769829365697,0.019230719786005324
0.024367758999130018,0.05134926561121134,0.022335874552076973
0.024367758999130018,0.2809280764253792,0.07274197788807868
0.049534690465872444,0.10802948963518588,0.08059237663824348
1.145392281850416,0.43314927347992693,0.7991487340167893
0.05830084999732321,0.11951992778309872,0.04883796518594252
0.05830084999732321,0.2812112580986188,0.0897569637483997
0.6585982998978217,0.05413813401388268,0.19121403003317639
0.05830084999732321,0.3096150434723981,0.09636081518401696
0.024367758999130018,0.004520658870802663,0.004783611708806035
0.024367758999130018,0.006372924660677626,0.0058999735454712265
0.05830084999732321,0.27229015234656373,0.08765932464520532
1.145392281850416,0.3607411800316882,0.7228839965218832
2.685209421007208,3.769532033518864,3.035771290788187
0.024367758999130018,0.014258272454391374,0.009744900451590155
2.685209421007208,2.356635477811519,2.2308227816938313
0.05830084999732321,0.08230426408170288,0.03782531904541386
0.05830084999732321,0.20349426060893094,0.07099911754215427
0.27698063388037397,0.003351388841252856,0.03152438948767511
0.6585982998978217,0.37521953720588996,0.5734417976097674
2.685209421007208,1.3160958942438263,1.590735506493452
0.024367758999130018,0.12877730125943998,0.04168178698916236
0.049534690465872444,0.011737462644656915,0.024501659527732755
1.145392281850416,0.040043500032023616,0.22039503907655345
0.05830084999732321,0.23008632489038305,0.07755342096453788
0.6585982998978217,0.06526924194588446,0.2122678721002238
1.76753826534949,0.9418466387921747,1.043166237464792
0.05830084999732321,0.1521716427419868,0.057786964842971855
0.6585982998978217,0.09340236205051511,0.2595326739579633
0.05830084999732321,0.17165255524394496,0.06290467547294654
0.05830084999732321,0.43236963553144747,0.12394910584032104
0.024367758999130018,0.0028662657273024195,0.0036352865271318535
0.05830084999732321,0.029694769829365697,0.019230719786005324
0.024367758999130018,0.05134926561121134,0.022335874552076973
2.685209421007208,0.9395792949456023,1.3256406603811826
0.024367758999130018,0.2230501612663538,0.0614853912655704
0.024367758999130018,0.06552167560958821,0.026281891194770424
0.03586449594509844,0.03992179831077891,0.031807393190053546
0.6585982998978217,0.5677750882194204,0.7311989409804909
0.03586449594509844,0.04277739467951491,0.025675142821366848
1.145392281850416,0.5132778126850361,0.8775467273673421
0.05830084999732321,0.17165255524394496,0.06290467547294654
1.76753826534949,0.6351296452463124,0.8342262446276365
2.685209421007208,6.205987677979071,4.440365194360265
2.685209421007208,2.399338880326635,2.2556783776186684
2.685209421007208,3.769532033518864,3.035771290788187
1.145392281850416,1.5759328179709726,1.6738659797204072
4.123200180508501,0.7000139969133095,1.0091526730420242
0.27698063388037397,0.038593079281206144,0.1596713065357065
0.05830084999732321,0.05556151921665986,0.02904310453266845
0.6585982998978217,0.21509156328719214,0.4162866448270748
0.05830084999732321,0.012770404629979026,0.01120583554605048
1.76753826534949,0.67249177862222,0.8613123167961767
0.024367758999130018,0.011106863048599536,0.00832766934686191
0.024367758999130018,0.021125777164659354,0.012515767209411166
0.6585982998978217,0.5086515135385206,0.6851589482470466
0.03586449594509844,0.03338836164368075,0.028816078168940606
2.685209421007208,2.793523348960669,2.4826531589096206
0.05830084999732321,0.1344342343255711,0.05299124672492894
0.6585982998978217,0.09019482690023395,0.2544828636103311
1.76753826534949,1.9368488980877423,1.6189538867856648
0.6585982998978217,0.6010181919426856,0.7563563874772576
0.03586449594509844,0.035000926925782494,0.02271938768789994
0.024367758999130018,0.051420929425702866,0.022356566273582956
0.03586449594509844,0.02776921425555301,0.01975320252406121
1.145392281850416,0.7443374011182975,1.079832029997437
0.6585982998978217,0.07484128783593036,0.22917449537373358
0.024367758999130018,0.009770711614592642,0.007686541254354751
0.049534690465872444,0.2311656175621799,0.10096888157882944
0.049534690465872444,0.016559100306483998,0.029312601243596248
2.685209421007208,0.9395792949456023,1.3256406603811826
0.6585982998978217,1.7277672390819454,1.468856036462185
0.05830084999732321,0.04357808009487485,0.024721806018469294
1.76753826534949,1.8457958208162566,1.5693049792526281
1.145392281850416,0.48516752816519926,0.8506603433962425
0.6585982998978217,0.19249527172694414,0.39075016792907036
0.6585982998978217,0.5369312790282059,0.7074011562930735
0.03586449594509844,0.06445553086874156,0.03306915056458237
0.6585982998978217,0.4311768878593405,0.6218255715743339
0.03586449594509844,0.1355495018593551,0.052988694284824334
0.049534690465872444,0.021731384819201338,0.024000401329942633
0.6585982998978217,1.1641404726332318,1.1342871518003932
0.049534690465872444,0.2707397978288064,0.11191279320492598
0.049534690465872444,0.022302544502661448,0.03428079858000288
0.024367758999130018,0.12851711019639822,0.0416232351724517
0.049534690465872444,0.21921775306158509,0.1204298895085465
0.049534690465872444,0.014569332431037196,0.019078252824986208
0.05830084999732321,0.02217558458496427,0.015922982953540554
0.05830084999732321,0.029694769829365697,0.019230719786005324
1.76753826534949,2.9884052140372077,2.1798764199696663
0.024367758999130018,0.2809280764253792,0.07274197788807868
0.049534690465872444,0.10802948963518588,0.06246222986963801
0.6585982998978217,0.5369312790282059,0.7074011562930735
0.03586449594509844,0.06445553086874156,0.041572949528642766
0.05830084999732321,0.06624704271823134,0.03267044717918566
1.76753826534949,0.9685971941666089,1.0602268679739524
0.049534690465872444,0.021731384819201338,0.024000401329942633
1.145392281850416,0.21895769101979923,0.5508167755022484
0.024367758999130018,0.08187614846539404,0.0305453836711429
0.049534690465872444,0.022302544502661448,0.03428079858000288
0.6585982998978217,1.515038782382863,1.3452880651138983
0.049534690465872444,0.2908885899138838,0.14209310574452516
0.049534690465872444,0.011737462644656915,0.016874674760082087
0.024367758999130018,0.6838954277959672,0.14491428488902258
0.2821395726547564,0.7052129424599869,0.40344756650652513
0.6356464036501208,0.03894938237080581,0.04280584316143177
0.037940056469643935,0.0019420863916472797,0.008038549734891376
0.037940056469643935,0.003994292181211279,0.011221192892950427
0.049534690465872444,0.0013773831877088583,0.016920870264872434
0.6356464036501208,3.4706671923240684,2.7064500688225905
0.049534690465872444,0.06296831621717303,0.09166340046220256
0.049534690465872444,0.00143102293769104,0.0007930541752507736
0.02713167047326337,0.00021697630404560186,0.0033588476563295444
0.2821395726547564,0.012413856333356676,0.011354208494598339
2.753467630614921,0.8987809078344213,1.3801054672579376
0.2821395726547564,0.0981465726298616,0.0662832474848507
0.27698063388037397,1.5519893882043334e-05,0.008383935056155423
0.2821395726547564,2.474395472639621,1.5176559124923301
0.27698063388037397,0.013447412037344009,0.023051212711223457
0.037940056469643935,0.0005901909102306035,0.00467392636528885
0.6356464036501208,0.07326036457986618,0.07324091906485108
0.02713167047326337,0.014781949203399591,0.025119036651076954
0.6356464036501208,0.058339806639992275,0.060298592093424475
0.2821395726547564,0.7399150595429731,0.42287096753577913
0.037940056469643935,0.001196190309581624,0.0064387369357703506
0.6356464036501208,0.05773331423792527,0.05976435225911203
0.6356464036501208,0.08118269961909519,0.07997811131139088
0.037940056469643935,0.0036839645836828083,0.010806961507178414
0.049534690465872444,0.08350972524997147,0.021179983079591125
0.049534690465872444,0.0010020479204229105,0.014769022277764776
0.02713167047326337,0.0003557576943613583,0.0042173152283631055
0.2821395726547564,0.024940261269062347,0.020399048358026306
0.2821395726547564,0.07391110042721749,0.05175440429978195
0.02713167047326337,0.008247465821252575,0.01883755481315319
0.27698063388037397,0.23859088426078756,0.26668945922022047
0.2821395726547564,0.02851667400841862,0.02285200891013517
0.037940056469643935,0.0007306000660314282,0.0051468317373561945
0.2821395726547564,1.1324129326950647,0.6483202744164771
0.037940056469643935,0.0006303514245580288,0.0048147949491301745
4.33857510721721,1.4306320299330366,2.467433719398784
0.037940056469643935,0.003274077665732733,0.010231041677901231
0.02713167047326337,0.008042341629042937,0.018606408527006124
0.6356464036501208,0.06642452702807944,0.06735648461417654
0.02713167047326337,0.016583669995867467,0.02659575461616015
0.02713167047326337,0.0007609081544721619,0.006008776980536368
0.037940056469643935,0.025490514298688538,0.026974981653022923
0.2821395726547564,0.011748396478441947,0.010844764631755766
0.037940056469643935,0.09319159988670123,0.05089084890290607
0.049534690465872444,0.0006365043386580282,0.012179069631763184
0.037940056469643935,0.31612517799787554,0.09537435584905651
0.049534690465872444,0.028896919007824096,0.06439006279375903
0.049534690465872444,0.00013187957876681367,0.006309015158301179
0.02713167047326337,0.004150308033310068,0.013481828269771512
0.2821395726547564,0.5261683484587181,0.30422551448381796
0.02713167047326337,0.040002476363913075,0.04138580074964793
0.02713167047326337,0.12376943265566709,0.07413555941892724
0.27698063388037397,1.714035898814359e-05,0.008724350543847237
0.037940056469643935,0.00046717369952986587,0.0042073116097220975
0.02713167047326337,0.07249049417818654,0.056098600076257554
0.6356464036501208,0.00872322472239162,0.01232215059145858
0.2821395726547564,0.09440801394949716,0.06406710839282326
0.02713167047326337,0.010479019139520318,0.021190418342740713
0.27698063388037397,0.0048126387523161895,0.00992934784302335
0.02713167047326337,0.002358940485677863,0.010271541480122437
0.037940056469643935,0.007611614632704544,0.015173899544887348
0.2821395726547564,0.012413856333356676,0.011354208494598339
0.6356464036501208,2.134883323983722,1.6140427029541407
0.2821395726547564,0.0008943759079720337,0.0013401394690788493
0.037940056469643935,0.005177669051999345,0.01266495365851128
0.02713167047326337,0.004612246149608978,0.014188963080410844
0.6356464036501208,0.13274629625542644,0.12226687521485147
0.037940056469643935,0.009757214599733999,0.017059669001849187
0.02713167047326337,0.0013302780479627074,0.007818825203276702
0.2821395726547564,0.2933362170821887,0.17640672927690915
0.02713167047326337,0.035090644390887604,0.03872821106945068
0.2821395726547564,2.7334575022571848,1.7036949937083534
0.6356464036501208,0.20041398786729658,0.1752389887889656
0.037940056469643935,0.0862334828408784,0.048959863622716426
0.049534690465872444,0.000765848133394087,0.01317269647854502
0.2821395726547564,0.01239757712573919,0.011341794370196112
0.2821395726547564,0.026070994941278514,0.021179265802082625
0.2821395726547564,0.09247578825362623,0.06291850136526378
0.02713167047326337,0.01006111666711007,0.0207699604241256
0.27698063388037397,0.20612189323491492,0.23464439115227265
0.2821395726547564,0.07391110042721749,0.05175440429978195
0.037940056469643935,0.00791536814194771,0.015456049597872834
0.2821395726547564,0.01298040798687694,0.011784795747800558
2.753467630614921,0.9459324887991514,1.4388107375102202
0.02713167047326337,0.09862987417967162,0.06581783352634574
0.27698063388037397,0.00051786664618092,0.001692509658347774
0.02713167047326337,0.11539660267474616,0.07145468796852938
0.27698063388037397,0.0004926815471080204,0.0016283142660640237
0.6356464036501208,0.017149282583051928,0.021531815686561373
0.6356464036501208,0.03894938237080581,0.04280584316143177
0.037940056469643935,0.0019420863916472797,0.008038549734891376
0.02713167047326337,0.016583669995867467,0.02659575461616015
0.02713167047326337,0.0005751192335168298,0.005271366217304063
0.2821395726547564,0.051297147345771066,0.037740132103113666
4.33857510721721,4.895326912057385,6.185222287410539
0.037940056469643935,0.424794768063105,0.11194779267600907
0.2821395726547564,0.04672860992355865,0.03483245308072114
0.02713167047326337,0.008042341629042937,0.018606408527006124
0.6356464036501208,0.06642452702807944,0.06735648461417654
4.33857510721721,2.874371471206171,4.115368925430843
0.049534690465872444,0.0013773831877088583,0.0007700016792604458
0.037940056469643935,0.19633285663716293,0.07426521507191453
0.049534690465872444,0.06296831621717303,0.01667217008403199
0.049534690465872444,0.00143102293769104,0.017200322518085898
0.037940056469643935,0.32648014719200447,0.09703493717116274
0.049534690465872444,0.07056276099483583,0.09656850077292845
0.049534690465872444,0.0005583961765793788,0.00038600563755153416
2.753467630614921,0.030873574606545162,0.08450191029796983
0.037940056469643935,0.005177669051999345,0.01266495365851128
0.02713167047326337,0.004612246149608978,0.014188963080410844
0.037940056469643935,0.0038001940042526883,0.010964148988257705
0.2821395726547564,0.24401797201849718,0.14915519624742046
0.02713167047326337,0.02036440529056449,0.029462063637755165
4.33857510721721,1.1860631081313002,2.1514208263711225
0.02713167047326337,0.035090644390887604,0.03872821106945068
0.6356464036501208,0.019170275228841405,0.023622685635171337
0.2821395726547564,0.026070994941278514,0.021179265802082625
0.037940056469643935,0.025490514298688538,0.026974981653022923
2.753467630614921,0.423641137821523,0.7449914031931968
0.6356464036501208,2.240528630237751,1.697040987965508
0.049534690465872444,0.0006365043386580282,0.012179069631763184
0.02713167047326337,0.00022394946483572653,0.0034078998315258957
0.02713167047326337,0.00039121551706600144,0.004406891085718456
2.753467630614921,0.9459324887991514,1.4388107375102202
2.753467630614921,9.76708915859254,10.559863327906765
0.27698063388037397,1.8339244338250182e-05,0.008964305119775418
0.6356464036501208,0.02048872634287946,0.024968980089209225
0.037940056469643935,0.001462758799736008,0.007058557284118194
0.2821395726547564,0.7052129424599869,0.40344756650652513
4.33857510721721,1.1860631081313002,2.1514208263711225
0.2821395726547564,1.124186718026312,0.6434748980653069
4.33857510721721,0.6451402669299142,1.3701915571931629
0.037940056469643935,0.08918132495360709,0.04978648179180212
0.049534690465872444,0.0010020479204229105,0.014769022277764776
0.02713167047326337,0.0003557576943613583,0.0042173152283631055
0.2821395726547564,0.024940261269062347,0.020399048358026306
0.02713167047326337,0.0020682194014156607,0.009645330792984907
0.037940056469643935,0.00791536814194771,0.015456049597872834
0.037940056469643935,0.17798783896248693,0.07060422214888717
0.049534690465872444,0.00013187957876681367,0.00013137351649916695
0.2821395726547564,0.15117110695722857,0.0970368441621261
0.02713167047326337,0.014781949203399591,0.025119036651076954
0.02713167047326337,0.040002476363913075,0.04138580074964793
0.6356464036501208,0.019120354654059923,0.023571447554132874
0.02713167047326337,0.05845627511759588,0.05022009446206965
0.037940056469643935,0.00046717369952986587,0.0042073116097220975
0.037940056469643935,0.0009762798759958002,0.005869889140964091
0.02713167047326337,0.046399106592687644,0.04462786340744529
0.2821395726547564,0.09440801394949716,0.06406710839282326
0.6356464036501208,0.21980298248070085,0.1900847031760513
0.037940056469643935,0.09315087879442174,0.050879747267899234
0.049534690465872444,0.00143102293769104,0.0007930541752507736
0.02713167047326337,0.0003760445582550176,0.0043269185392453835
0.02713167047326337,0.0007859469777287131,0.006100728172665271
0.037940056469643935,0.02383905519840468,0.026119003928148032
0.6356464036501208,3.3747868784071855,2.6250756018621644
0.049534690465872444,0.04907929147946888,0.013522697298427033
0.049534690465872444,0.0009238445958139607,0.014266344334021852
0.2821395726547564,0.003714347657147954,0.004202952014292549
0.2821395726547564,0.0053161072829794875,0.005632815100316435
0.02713167047326337,0.031788750216684036,0.036842277903918585
0.6356464036501208,0.022524738332553085,0.027023444676078867
0.2821395726547564,1.249244246307203,0.7177366779206338
0.02713167047326337,0.12376943265566709,0.07413555941892724
0.27698063388037397,0.0004823123300354837,0.001601690117844612
0.02713167047326337,0.15870138383674615,0.08456845600029084
0.27698063388037397,0.4307043910239301,0.6732921856702667
0.037940056469643935,0.00027982176032281814,0.0033454268991945924
0.02713167047326337,0.0020682194014156607,0.009645330792984907
0.037940056469643935,0.00791536814194771,0.015456049597872834
2.753467630614921,0.4657330053896196,0.805488361818643
0.037940056469643935,0.08159211263410171,0.04763108733192922
0.037940056469643935,0.015693293513937334,0.02137855003434197
0.2821395726547564,0.038578719312777565,0.02955909620221675
0.6356464036501208,0.4097884712829831,0.3314279146087742
0.02713167047326337,0.0014519157291168483,0.008150037559786938
0.2821395726547564,0.35843289560316904,0.21217720301182652
0.02713167047326337,0.04042685688158443,0.041608051615828145
4.33857510721721,1.0201871117490633,1.9261335580175611
0.6356464036501208,0.05037264755062054,0.05322065061618275
2.753467630614921,0.4477764552101071,0.7798145765925035
2.753467630614921,0.9020116493840042,1.3841468736068592
0.2821395726547564,0.09897341097601142,0.06677230628244502
0.02713167047326337,0.011201892376462297,0.021898863692523918
0.27698063388037397,0.005763270563608813,0.01149625754334238
0.02713167047326337,0.0014549271068453606,0.008158055147486465
0.6356464036501208,0.4025524981228408,0.3261323785864505
0.02713167047326337,0.00016722371828947757,0.0029818460360893084
0.2821395726547564,1.0362969280726944,0.5920450572570708
0.037940056469643935,0.0006898973325810687,0.005015136479464388
0.037940056469643935,0.0017141649695169292,0.007590616573793341
0.6356464036501208,0.10801661886438652,0.10227067755547736
0.2821395726547564,0.15117110695722857,0.0970368441621261
0.6356464036501208,0.15652466478039173,0.1411268079034933
0.02713167047326337,0.005520127348884074,0.015483001504222216
0.6356464036501208,0.10801661886438652,0.10227067755547736
0.2821395726547564,0.15117110695722857,0.0970368441621261
0.6356464036501208,0.15652466478039173,0.1411268079034933
0.037940056469643935,0.011793028147284446,0.01866153460815312
0.037940056469643935,0.04570995728386862,0.035807322136420794
0.03586449594509844,0.00310250742977658,0.014766548742631613
0.2821395726547564,0.08873319392164447,0.06068715347830178
0.6356464036501208,0.08118269961909519,0.07997811131139088
0.037940056469643935,0.0036839645836828083,0.010806961507178414
0.049534690465872444,0.04907929147946888,0.08181987493126996
0.049534690465872444,0.0009238445958139607,0.0005664358546155768
2.753467630614921,0.13500616695240808,0.2881684257083066
2.753467630614921,0.1942185513142185,0.39018656065155355
10.958467426537236,8.904220183191203,10.818502200911965
0.2821395726547564,0.5261683484587181,0.30422551448381796
0.2821395726547564,1.249244246307203,0.7177366779206338
0.6356464036501208,0.019120354654059923,0.023571447554132874
0.6356464036501208,0.040086813204027294,0.0438594648945525
0.037940056469643935,0.0016970374246447761,0.007555727121356881
0.6356464036501208,0.08118269961909519,0.07997811131139088
0.037940056469643935,0.0036839645836828083,0.010806961507178414
0.049534690465872444,0.08350972524997147,0.10433922216798308
0.049534690465872444,0.0010020479204229105,0.0006028255235897007
0.02713167047326337,0.0003557576943613583,0.0042173152283631055
0.2821395726547564,0.024940261269062347,0.020399048358026306
0.037940056469643935,0.024975822154001293,0.026711246133135802
2.753467630614921,0.42377371921600826,0.745183717515701
0.02713167047326337,0.0007296589422622901,0.005891814848880017
0.02713167047326337,0.002358940485677863,0.010271541480122437
0.02713167047326337,0.00858088136109103,0.01920733643389383
0.27698063388037397,0.19490473643145023,0.22345661161527985
0.037940056469643935,0.086592459512282,0.049061223883008154
9.085130837810068,1.0113595186110445,5.294664310514566
0.6356464036501208,0.11394686576826629,0.10710721170257642
0.2821395726547564,0.2933362170821887,0.17640672927690915
0.02713167047326337,0.035090644390887604,0.03872821106945068
0.2821395726547564,2.7334575022571848,1.7036949937083534
0.037940056469643935,0.005702921150138707,0.013250644270833334
0.2821395726547564,0.026969566355194985,0.0217961263722799
0.037940056469643935,0.02383905519840468,0.026119003928148032
2.753467630614921,0.44589774072555244,0.7771170911991092
0.6356464036501208,2.6170919490948386,1.9977677072151216
0.049534690465872444,0.0009238445958139607,0.0005664358546155768
0.02713167047326337,0.0001188887339651501,0.0025535066591295674
0.037940056469643935,0.424794768063105,0.11194779267600907
2.5826824837760043,1.344520038024669,1.729953002029756
0.41781188340549846,0.32345525832717925,0.20293873978586063
0.08712100299391423,0.09111558132923037,0.10883096467356168
0.03586449594509844,0.1593851849066965,0.09795763795924017
0.049534690465872444,0.03109094269128221,0.08177091691990057
0.41781188340549846,1.7240295129213727,0.8467471355790082
0.049534690465872444,0.32308552621599773,0.21405261322728109
0.049534690465872444,0.031852286805193586,0.019840697106090488
0.009081785827710576,0.012404954325553774,0.00453207978930692
0.6933328570385093,0.15561970520618118,0.210889620464215
0.41781188340549846,1.1785380038665814,0.5923101567077182
0.6933328570385093,0.03053376197992108,0.06690293456072638
7.0357733073102295,9.137950749508086,7.860591194089345
2.5826824837760043,1.0289601366380907,1.4356293606649615
0.6933328570385093,1.3714082943905623,1.1233358924454535
0.08712100299391423,0.012767557243563488,0.04513088631968287
0.41781188340549846,0.24696895768142824,0.16501091151505065
0.009081785827710576,0.08505221077583158,0.010388763121337519
0.41781188340549846,0.20448022311517278,0.14308098568423233
0.6933328570385093,0.849882718693614,0.7589964679624082
0.08712100299391423,0.021172253042994527,0.056224500072691086
0.41781188340549846,0.32345525832717925,0.20293873978586063
0.41781188340549846,0.739009198454248,0.39443806812777993
0.03586449594509844,0.1593851849066965,0.09795763795924017
0.049534690465872444,0.03109094269128221,0.019526310612828723
0.009081785827710576,0.017016211090968625,0.005166396861081779
0.009081785827710576,0.02684772360404608,0.006262439733909275
2.5826824837760043,3.202059276339309,3.2905993308471473
0.6933328570385093,0.10978592762726436,0.16406436641683442
0.009081785827710576,0.017591453002737012,0.005238657302204075
2.5826824837760043,4.481962939038301,4.330075257923696
0.6933328570385093,0.03053376197992108,0.06690293456072638
0.08712100299391423,0.028179814059502206,0.06378951177141445
0.6933328570385093,0.6965915244294258,0.6484921306113911
0.08712100299391423,0.02323824811337971,0.05857463586745837
0.6933328570385093,0.849882718693614,0.7589964679624082
0.08712100299391423,0.021172253042994527,0.056224500072691086
0.009081785827710576,0.11960430811833334,0.012142303721319081
0.41781188340549846,0.13477445892080908,0.10499333422351143
0.009081785827710576,0.18518612093363274,0.014910701732080867
0.009081785827710576,0.027569490402822083,0.006333730956121997
0.08712100299391423,0.07532436984977764,0.0996105288409872
0.6933328570385093,0.15053037989286722,0.2058759493749669
0.08712100299391423,0.16530146016963698,0.14438696588686994
0.049534690465872444,0.019025803026348598,0.06778330496311114
0.08712100299391423,0.34441131503983513,0.20772098824145502
0.049534690465872444,0.20401944091236857,0.17517388321050475
0.049534690465872444,0.006904593057829089,0.04661689602064101
0.009081785827710576,0.07968930215093906,0.010087485338804214
2.5826824837760043,1.5575581569720072,1.920062295001138
0.009081785827710576,0.09499874722821033,0.010923982772670371
0.009081785827710576,0.21611500339683332,0.016060144736364634
0.08712100299391423,0.011246001400792238,0.042739574014674986
0.08712100299391423,0.01401962873036311,0.04698753079624396
0.009081785827710576,0.25615431905738717,0.017448634811056962
0.41781188340549846,0.11400636498541061,0.09289520383452654
0.6933328570385093,0.15591245349872906,0.21117680847999054
0.009081785827710576,0.028139750243830974,0.006389366401528207
0.41781188340549846,0.6010776668989379,0.33224326016257066
0.009081785827710576,0.017577448188163203,0.005236913224639039
0.08712100299391423,0.19176204649889783,0.1551670813867574
0.049534690465872444,0.024127379151568817,0.01653175878671931
0.41781188340549846,2.73210198285069,1.362901856076796
0.049534690465872444,0.1381739794870036,0.054038250873919225
0.08712100299391423,0.1345341495954706,0.130804060905092
0.03586449594509844,0.050953425676198094,0.060265208151783156
0.41781188340549846,0.9385522135925477,0.4839551452898725
0.03586449594509844,0.05435138027107911,0.06189626688379235
0.009081785827710576,0.039208662515680004,0.0073709110138509
0.6933328570385093,0.936518793511592,0.8204575697145167
0.009081785827710576,0.28835982292945417,0.018501597034106254
2.5826824837760043,0.5321982978911137,0.9165562270880905
0.41781188340549846,1.195563431572218,0.6000577635280493
0.049534690465872444,0.02540714168764069,0.0756638667424987
0.009081785827710576,0.017012824267904847,0.005165967568693475
0.6933328570385093,0.23601149186620773,0.28579500019385407
0.6933328570385093,0.5072253254866332,0.5071794976759953
2.5826824837760043,1.8116298537125743,2.1405735724689023
0.009081785827710576,0.02684772360404608,0.006262439733909275
0.6933328570385093,0.4773197514155001,0.4841560161071037
2.5826824837760043,1.9712175968714405,2.276483266283922
0.08712100299391423,0.25037720343056336,0.17691825783833792
0.049534690465872444,0.017498086291464432,0.013419905098924545
3.527934263761697,0.2675719089928137,1.0041367117325528
0.009081785827710576,0.1578050354309255,0.013820240832721709
0.41781188340549846,0.13405479004373788,0.10458130779422348
0.009081785827710576,0.19095844970273745,0.015131220919371913
0.41781188340549846,0.11274364113918622,0.0921445178319864
0.41781188340549846,0.18655453769528663,0.13357840733196724
0.41781188340549846,0.32345525832717925,0.20293873978586063
0.08712100299391423,0.09111558132923037,0.10883096467356168
0.03586449594509844,0.1593851849066965,0.09795763795924017
0.049534690465872444,0.019025803026348598,0.06778330496311114
0.6933328570385093,0.11203878885040197,0.16646667577488827
0.6933328570385093,0.15986215583145125,0.21503899395157688
0.08712100299391423,0.15258153598970026,0.13892628930202733
0.6933328570385093,1.039891807723862,0.8931276781842179
0.009081785827710576,0.313092706688348,0.01927877740551054
0.41781188340549846,0.08721544620091848,0.07651158861895269
0.6933328570385093,2.095246136952081,1.6243534891926679
0.6933328570385093,0.5072253254866332,0.5071794976759953
0.08712100299391423,0.031685849733907645,0.0672076234466239
0.6933328570385093,0.23607287982391867,0.28584970223551665
0.08712100299391423,0.07942791650193826,0.10209072776851613
0.08712100299391423,0.3511747065919124,0.20979571133239716
0.049534690465872444,0.34518267521827184,0.22047037655765322
0.049534690465872444,0.017498086291464432,0.013419905098924545
3.527934263761697,0.2675719089928137,1.0041367117325528
0.08712100299391423,0.028179814059502206,0.06378951177141445
0.009081785827710576,0.08505221077583158,0.010388763121337519
0.08712100299391423,0.02323824811337971,0.05857463586745837
2.5826824837760043,2.183803669905032,2.4551776959197795
0.009081785827710576,0.039208662515680004,0.0073709110138509
0.6933328570385093,0.936518793511592,0.8204575697145167
0.009081785827710576,0.28835982292945417,0.018501597034106254
0.41781188340549846,0.06326865638830981,0.06081415006263313
0.6933328570385093,0.24226571092104976,0.29135203767142315
0.08712100299391423,0.07532436984977764,0.0996105288409872
3.527934263761697,1.1339738935751775,2.3608168559036145
0.41781188340549846,1.2213326014912944,0.6118033250085695
0.049534690465872444,0.019025803026348598,0.06778330496311114
0.009081785827710576,0.012658710598113743,0.004570016007470201
0.009081785827710576,0.01807436891800407,0.005298348048714985
0.41781188340549846,1.1447278748480763,0.5769527035748894
0.41781188340549846,0.4751024821461556,0.274611639757417
0.08712100299391423,0.12733998359360044,0.12742577456364046
0.03586449594509844,0.045058352814869806,0.019431584115910283
0.08712100299391423,0.1074862876638889,0.11760371843141826
0.03586449594509844,0.03629002174555396,0.01674420596700088
0.6933328570385093,0.4899727583132538,0.4939264504775167
2.5826824837760043,1.1419029587028184,1.5431039888237308
0.6933328570385093,1.3920407327406537,1.1375864118627632
0.08712100299391423,0.24991533772581676,0.17675608809666343
0.049534690465872444,0.26591804597165947,0.19643792048575293
0.049534690465872444,0.021410319066539785,0.07088395161997596
