,mu_beta_dv,mu_theta_basic_1,mu_theta_basic_2,mu_theta_basic_3,mu_theta_basic_4,theta_full_energy,theta_low_energy_LC,theta_low_energy_HC
99,1.5731875248167226,-2.8304496637098273,-1.2934728657889942,1.7474095036355946,4.060964425281769,0.7302060152826586,-2.044714774193804,-1.108963594616157
100,1.9874691616022828,-3.7303166736842766,-0.923834804496895,1.6054752475661305,4.2630361794642635,0.5266113093400753,-2.838740155905202,-1.4280899433075778
101,2.1311589508821553,-3.104183899387889,-1.083129198918871,1.720748767630569,3.4135045166552405,1.031866425222323,-2.6000690445037256,-1.651728871006966
102,1.696322147876955,-3.613052707044881,-1.0468331749522524,1.905120684383514,3.2306486600540603,1.019502931795348,-3.2828879128401267,-1.4226204246951393
103,1.8072372443285873,-2.543915612564515,-1.3343747173091631,1.8365823637854846,3.66922208034574,0.8353894951509495,-2.046622427959778,-1.0254911697872273
104,1.9623680500621468,-3.3870906214736127,-0.7715725664249172,1.8719920846368945,3.496789377473913,0.8088280115218008,-2.0627776026488407,-1.3870204572937253
105,1.2121864305692263,-3.420588498076768,-0.832342628204991,1.8675401434819496,4.376655056289859,0.7635959366084669,-2.3377829017623797,-1.9615522844296742
106,1.7202638327684143,-3.917258896462339,-1.2245777732872642,1.7957545159691535,3.41347985535682,1.098396706499523,-3.4757497966570026,-1.410743130168702
107,1.5396897881439107,-3.3595174425351857,-0.7030937775474706,1.8133129474199499,3.6216944820841337,1.1865826161074124,-2.8308740757538335,-1.085714408877323
108,1.6163698472591133,-3.775328347687368,-0.7661627293924307,1.721859627486395,3.3779535623902817,0.7719367456534892,-2.6344561680364724,-1.7917852836567982
109,1.7134477082896187,-3.825152430447102,-0.6762588851928671,2.028124676150284,3.5175148900430027,0.8849519080971301,-2.078811858602044,-1.202132433919927
110,1.8728610722463268,-3.230935559527743,-0.4209470488114102,2.0210086734715533,3.1010984852549797,0.5875683176958623,-1.7614999680583183,-1.2161370743804905
111,1.4719976171233211,-2.994008419700667,-1.040462359890952,1.7378222491840647,3.72162034298394,0.718388241599073,-2.6454823917141965,-1.281667598249341
112,1.8511478780154198,-2.830415181197378,-1.1283638880814206,1.8457696958795953,3.8717183367628283,0.6441514559179051,-1.8719605319620822,-1.1079691177794513
113,1.8099344381597822,-2.6946637676384126,-0.9533204033654696,1.597056563625394,3.3243974274911183,0.609897349689781,-3.087141576515508,-1.4132804822792278
114,1.987409086540048,-3.1462359723334146,-1.389442782222975,1.5263248575291464,3.9887237448084747,0.8080975766025273,-1.8291456029717779,-1.4864391254971225
115,1.6746173597755392,-2.837344177518187,-0.7363727691013299,1.646202696647259,4.127464686652421,0.768240678529224,-2.1890705432798385,-1.529543891927612
116,1.7327058968757365,-2.9094368038282936,-0.9334827284294065,1.8396722889150658,3.0614696459870014,0.9109134611552222,-2.6191772867333007,-1.2758625455403618
117,1.8894164328870802,-2.951756494511218,-0.8257474824933666,1.5954167897924336,3.9922506606342427,1.0969746384224823,-1.7505080722837125,-1.4520386847099347
118,1.6944079592725036,-3.184009257645506,-0.826256066950914,1.7301846232033793,3.4843594924118713,0.778921757160021,-2.5644172103575507,-1.5639028688506398
119,1.5960614464224383,-4.194674386500831,-0.7746276069814714,1.849467679225528,3.198099703864303,0.7875916430616364,-1.3979050688330747,-1.1307318470489915
120,1.962577932698666,-3.0644197382111393,-1.0590538646725847,1.8213467351670505,3.8386323491861076,0.9907109541730111,-2.174667784366465,-1.432862360192269
121,1.5510037348634311,-3.628898941277086,-1.15027517493773,1.8141638521517434,3.90576795167198,1.024608703340579,-1.8669109529635242,-1.6876603579341571
122,1.8320916456686114,-3.704398627129893,-1.0549917829725561,1.8950589545750791,3.7276903953301312,0.6446969155688398,-2.699839590503753,-1.592956784191196
123,1.7808964703883283,-3.388700743332382,-1.0182108139664978,1.6734466603337699,3.4606886250753757,0.9205996396231936,-2.310069939312222,-1.11242469765712
124,1.8466380051919837,-4.358333240864301,-0.8947601867140749,1.5138213537580945,3.4269503612336902,0.5572394436740654,-1.8081695991799118,-1.009079937959815
125,1.9042928066784044,-4.931874295453272,-1.1134025220385455,1.7328235534421947,3.730157275614077,1.301040465679027,-2.794368115323546,-1.7911073101217572
126,1.882481341568601,-2.9757087874031924,-1.3400113943880043,1.5911612261366532,4.004949661523301,0.8801120153227328,-2.021025580870235,-1.3254868879522157
127,1.8556111265590252,-2.2790741655511866,-0.9729472251742712,1.874087482739198,3.4726003764367928,0.7558214540179169,-2.1443763732943038,-1.2204961115309467
128,2.1806649040192196,-3.827470951793441,-0.9558189837521726,1.6867132628053958,3.315819939360211,1.0586347726513246,-1.6626960773336166,-1.4043601392947653
129,1.6762332661928785,-3.2325144776753807,-1.2145971027254066,1.6625698931575907,3.386898849113829,0.8564437635680334,-1.8219471992804601,-1.5308757412897962
130,1.5831015990124626,-3.3653809488761977,-1.0260349237303532,1.8036693135545967,3.8022225126481173,0.8077784956528358,-1.9113519280686058,-1.5046649458657246
131,1.7638429208977935,-3.585001184224095,-0.622214988218186,2.012503035650478,3.58341642799812,0.8478907492298282,-2.5457081213469235,-1.0519823691459635
132,2.1317656445431106,-3.1901850053323124,-1.1213825623501115,1.8178232225205313,3.2345676266452257,0.6765249496968557,-2.218582104402909,-1.504953625454388
133,1.996562712860326,-3.1508734614873943,-0.73349283922453,1.7677484196545026,3.3196662087828543,1.093858678092538,-1.8086455070558554,-1.3377318561838338
134,1.6778754968849052,-3.0295412436398124,-1.1768066374675312,1.789426775072389,3.313762580838089,0.7073378852723997,-1.8240565281448904,-1.1868080921099755
135,1.7366554176378046,-2.968033761597412,-1.2107550550401425,1.8985217714440452,3.3378413482787073,0.6434341980646995,-2.1576469129945828,-1.4265064412755306
136,2.1457810533438932,-2.8817167006913476,-1.3947424962990322,1.8475695789842623,3.5009866279420567,0.9183016440536096,-2.4865970650490254,-1.5443074024796282
137,1.7575445193942039,-2.8166936460101013,-0.6865816185684204,2.01002414842127,3.281288333275983,0.962234609076729,-1.6862048844763287,-1.0106827126936362
138,1.8894042488927216,-2.776805925033797,-1.0574914849275416,1.7434958970799481,3.807202606838402,0.8502580663211365,-1.9336101614525143,-1.3605414000450167
139,1.8019627100161943,-3.377956166466373,-0.7847689499185044,2.18454853359446,3.6000518139878848,0.823886389853893,-2.037362858148141,-1.234525748529975
140,1.6995680126336918,-3.7985484236844442,-1.5245512315617828,2.0430836853691825,3.458763348749072,0.8262268784744127,-2.0272711036154965,-1.5606751638116725
141,1.5202093464031434,-3.4538410081897273,-0.5892030162994947,1.833061116751767,4.646349878569745,1.0051116837394056,-1.259233452617395,-1.5076150365138623
142,2.034551018778725,-3.4128367119648666,-0.5221114327390967,1.746463719408287,3.0549325656834285,0.9862747410757002,-2.462652747563984,-1.0281760242589582
143,1.9273568673012422,-3.1422730922197193,-1.1313449626854608,1.79488906989232,3.420210817610818,0.7437869027554668,-1.5412852116787934,-1.0766635316429078
144,1.8770242421249843,-3.583603508956384,-0.6920701656794345,1.5221433005772818,3.774502554994739,0.6140201780440547,-2.4158323265288484,-0.984455042540794
145,1.8060716035765236,-3.160487000705253,-1.1080554543791943,2.1921200530280416,3.534376110436157,0.5843522594215351,-2.4006871243290715,-1.6018761636578582
146,1.708428965577431,-3.204960477987827,-0.7630878695652934,1.8463008759514323,3.394028798930778,0.8190654344720993,-2.6346769727640353,-1.6892639589725271
147,1.9591694169395293,-4.247024747674583,-1.3005268121927596,1.8330292356399904,4.044888015441794,0.7093065353630779,-1.7780682901745564,-1.2533182885049727
148,1.9109281320100584,-4.258044953687891,-1.0007084589434925,1.885123699854923,3.247049116849523,0.9299156883235781,-2.2617239203566335,-1.3118560337196317
149,1.7070731392480367,-2.635595712158178,-1.0585274420107798,1.7365624428482476,3.385496601233382,1.1461327256264686,-1.4793110169569323,-1.4733904579873038
150,1.741126576091291,-3.0317792113163704,-0.5537308917956592,2.012896821414938,3.6863661967017194,0.8181519495823641,-0.8641843158349578,-1.4067597484914587
151,1.6518365021266659,-4.303703168163838,-1.2816331618956347,1.8292843650654662,2.9750361773628873,0.8657971506123947,-1.6485517470713338,-1.6124563799270026
152,1.6254883350268032,-3.854928929385652,-1.2360711341603445,1.6637850989447334,3.769941285762615,0.5558516196647032,-1.7224747073052977,-1.3492373210988702
153,1.7877373175613969,-2.8997898081462323,-0.7550866528511684,1.8398438660082774,3.8084278951069455,1.1238387634263254,-2.2135431268288612,-1.296038965523028
154,1.8503724762936014,-3.1433376881988306,-1.1207471623872445,1.8766798243857743,3.5441819450569105,0.8114566598140815,-3.335660987492959,-1.4051011923895966
155,1.7501314875342704,-2.620058004178611,-0.9148325530909135,1.8416811309491972,3.6022125502441424,0.6754934367067392,-1.7603912029911393,-1.151850943717336
156,1.4718196412102307,-3.5988764855511723,-0.9637857345266255,1.9139157158835631,3.7195629582922862,0.79757843405237,-2.536220235201278,-1.7123708006369835
157,1.7546030289608796,-3.9065153770823993,-1.1254942489669566,1.6022256665957233,3.2214953082663382,0.8833597814100416,-2.525674825977635,-1.5107395845910216
158,1.8347994462211379,-2.5441706833834603,-0.7885347216848307,1.8740097360070114,3.5254912319168255,0.8603945171563526,-3.2072693122025218,-1.5546774541194888
159,1.9143066510922484,-3.9463060512790356,-1.6489828383054508,1.8840221612908876,3.5560554006360374,0.7940315194584306,-2.2097464930797788,-1.4124749243644497
160,1.6064795484334264,-3.9958372905534945,-0.8015442367866313,2.067431661622941,3.4530989185039656,1.0665020863577672,-1.5813620030182793,-1.8072866408076156
161,1.7335059215260538,-4.097179608302101,-1.0062835302051172,1.9282341294143184,3.725766466807325,0.952837730064802,-1.6049337963458274,-1.303017207754106
162,1.9948539305590776,-2.1661583246303326,-1.0620785505794617,1.914347402236749,3.4098379854743044,0.8410907818955934,-3.060968681119878,-1.2636611121921935
163,1.6166041125782469,-2.95424359278399,-1.256211541689059,1.889936058555696,4.237767792192025,0.9949791527710765,-1.5655238182699582,-1.0775530918158465
164,2.0839736091930723,-3.196501493051915,-1.1361328030655409,1.712000105348165,3.0993516627355233,0.8228491483765509,-2.8346732864501387,-1.4376889215968627
165,1.8772000858135238,-4.119858370106958,-1.1889487606694584,1.6783593177922298,3.300008628907587,0.7713854892436798,-2.5004781229757973,-0.8552383834553151
166,1.8976460963830697,-3.262883613164466,-0.7925055209979873,1.64567421724846,3.553884257605703,0.7836920767312269,-1.2499470316661923,-0.7140078148198975
167,1.645102984140346,-3.744579841317219,-0.4417410971497245,1.8383620946257757,4.000210691333283,0.901870525045878,-2.229890810056386,-1.2724466647476078
168,1.6223572390447147,-4.205617609278798,-0.7013361262586718,1.7539851003300764,3.720433138909391,0.7043283862086634,-2.7208706999075045,-1.818660122118719
169,1.5527680803227657,-5.2173589727081895,-0.8457368837707959,1.963087278521532,2.8592468095756667,0.9923374771097213,-2.204598601305033,-1.3662578646185959
170,1.9880777261631777,-3.2265345241383017,-0.9721498375669916,1.7590354888078246,3.174496947930438,0.973832904745859,-1.9151353583227033,-1.5123897867370826
171,1.8507755842651246,-3.717290068663366,-1.1483015287552263,1.8475140141767443,3.3006297099953317,0.6997679761288604,-2.1695721502829928,-1.0146715573957321
172,2.0734849976078324,-2.7246889071359712,-0.9709750193446146,1.6576192345297573,3.9945368841510893,1.2822831225897078,-2.822794505628227,-1.700084079092859
173,1.8031479368584784,-4.209803343283005,-1.1719476858946014,1.9005466001683715,4.11138154756082,0.6700137975057625,-2.4594162269033815,-1.4002028151678472
174,1.9542283741819795,-3.2822295396958934,-0.9397536695806157,2.0618712535004082,4.012729963995677,1.1765412150821073,-1.576880872667846,-1.3514588249221315
175,1.5032011149722115,-3.261976545028764,-0.5720495060356723,1.766075284348842,3.3647738122576096,0.713339342873438,-2.1960809751809416,-1.372764485670377
176,1.8343702711466106,-2.898009501038479,-0.8393529195775917,1.846572698601892,3.9572885476715514,0.9039877959249969,-2.8552115901334267,-1.1607202781045463
177,1.4859280877650167,-2.9392439767198937,-1.048645584447575,2.20551803962867,3.1448328507274557,0.7007065084233804,-1.5878061389712872,-0.923188251346685
178,1.8150460690467791,-3.3554069602293346,-1.0362523572820201,1.7617266341659727,3.7965985244930556,0.8745110602778393,-3.5131360253892145,-2.016558290378334
179,2.05822187564254,-3.437338112519544,-0.7794442345410763,1.7915395832212788,3.363348279601434,1.1012552266010556,-2.1299594744197297,-1.8421452377532606
180,1.785761588262065,-4.599981787713835,-1.2927645698348251,1.701158235021027,4.06133131942363,1.3297417946478123,-2.145605229763603,-1.2724693552924664
181,1.7478849368920764,-3.1782529376958486,-1.0380858989613269,1.8921301111594375,3.5769776669754103,0.9823721799170081,-2.6494494935976527,-1.670018353549102
